Name,Date,Review,Rating
Сахарова Лиза,2024-11-25T17:21:30+03:00,"Почему так назвали наш жк не знаю, но и не суть важно. Территориально мы относимся к Лопатино. До Мкада примерно 5-6 км где-то, недалеко. Заехали в свое время одними из первых. Сначала конечно не было...
Достоинства: Близко к Москве, своя социалка в жк
Недостатки: Не обнаружили",5
Аноним6323120,2024-10-24T20:08:11+03:00,"Не дай бог вам случайно позвонить в их офис, такое впечатление, что люди только вчера научились пользоваться crm системой, начинают названивать с 6 утра с предложениями о которых их никто в принципе не спрашивал, последний...
Достоинства: Единственный плюс это наличие crm, но палка в руках обезьяны это оружие
Недостатки: Просто непотребные люди",1
1978ств,2024-09-25T15:37:25+03:00,"Купили в ЖК Пехра корпус 10 секция 9 дом сдан а ключи не выдают. Не надежный застройщик. На вопросы не отвечают, кормят завтраками, ни какой конкретной информации не дают. сроки по договору...
Достоинства: нет
Недостатки: сплошной обман",1
Gazhi,2024-08-19T20:21:44+03:00,"После приёмки квартиры были замечания к установленным окнам которые они не хотят устранить пришлось подать в суд пока шли суди Гранелья уже нет превратился в Талер и она подала в банкротство. на руках исполнительный лис...
Достоинства: нету
Недостатки: после оплаты за квартиру ты для них не нужный ...",1
DaniilKanshin,2025-02-28T14:11:35+03:00,"Работаю из дома, поэтому для меня квартира должна быть не просто местом, где спишь, а полноценная среда для жизни. Хотелось вид из окна не на соседний дом, а на что-то красивое. «Лесная симфония» подкупила локацией...
Достоинства: Расположение объекта, планировка.
Недостатки: Пока что на этапе строительства не обнаружено.",5
Яна2256,2025-02-05T07:57:14+03:00,"Собираюсь покупать квартиру. От этого застройщика звонят очень настойчиво и рассказывают об акциях. Последнее время рассказывали об Акции с отсроченным платежом-было 3 звонка. Решила поехать и посмотреть. На консультацию записали на определенное время, прислали схему...
Достоинства: Не увидела
Недостатки: Дорога к офису выложена плиткой и можно было поскользнуться",1
FIDEL123,2024-10-25T09:39:18+03:00,"Купили квартиру в ЖК ""Новая Рига"". При получении ключей пришлось приезжать несколько раз, так как в присланном письме на электронную почту был указан один график работы, а в итоге, после приезда в отдел выдачи ключей...
Достоинства: Отсутствуют
Недостатки: - Нет согласования между службами компании (присылают один график выдачи ключей, по факту график другой) - Управляющей компанией не выстроена система оплаты коммунальных услуг - Хамское общение юридической службы",1
dmlcisakov,2024-09-11T15:59:12+03:00,"Мы не так давно озадачились расширением и улучшением жилищных условий. Поехали в офис интересующего нас жк. Понравилось, что не заметил, чтобы нам что-то пытались навязать или, как это у молодежи говорится, ""втюхать"". Менеджер четко предлагал...
Достоинства: компетентный менеджер, не навязывают конкретные планировки, конструктивный диалог при посещении офиса продаж.
Недостатки: нет",5
Romag1983,2024-07-17T22:46:01+03:00,"ЖК Тринити 2, срок сдачи 31 декабря 2023 г., до настоящего момента не получили квартиру у данного застройщика, и что самое грустное сроки передачи квартиры пока неясные, каждый месяц говорят что до его конца сдадут...
Достоинства: Цена как у ПИК
Недостатки: Задержка сроков сдачи, договор не предполагает компенсацию, если квартира будет меньшей площади, чем заявлено в ДДУ.",1
оаоатаьтаьала,2024-07-14T22:35:02+03:00,"Решил поинтересоваться условиями по квартирам. Пожалел что позвонил. Во-первых - всё сводиться к тому что, по телефону якобы, ничего сказать не могут и чтобы услышать подходящие условия нужно обязательно ехать в офис, но ценой нескольких...
Достоинства: не успел заметить
Недостатки: Агрессивный маркетинг и реклама",1
И снова-я,2023-11-08T23:29:08+03:00,"Вкратце суть моего взаимоотношений с этой ""конторой"". В 2021 году в только строящемся ЖК ""Профит"" купили с супругой кладовые помещения. Выбор кладовых был, долго выбирали т. к. хотели чтобы в секции было их только 2...
Достоинства: По сравнению с остальными Застройщиками ценник чуть ниже, но это наверное зависит от локации объекта
Недостатки: Качество строительства, ниже уровня городской канализации. Сдали дом в эксплуатацию с кучей недоделок.",1
Z-zzim,2024-07-22T18:47:10+03:00,"МО ГО Красногорск. Жители ЖК «Аникеевский», живя в 20 минутах ходьбы от станции МЦД «Аникеевка», фактически не имеют возможности до нее дойти... ГК «Гранель» и Администрация Красногорска уже несколько лет обещают проложить пешеходную дорожку, но...
Достоинства: быстро строят
Недостатки: много обещают и снова обещают...",3
Енот26,2023-09-30T13:24:35+03:00,"Гранель, не выполнило свои обязательства перед Алексеевской рощей!! Инфраструктуру не достроила. Обещаниям почти 10 лет!!!. Школа забита до отказа, садов не хватает, из общественного транспорта до Москвы- 1 маршрут, конечно же битком каждое утро до...
Достоинства: Нет
Недостатки: Много минусов. Не выполняют свои обязательства!",1
Светлана749,2024-05-05T11:12:11+03:00,"Купили в ЖК ИМПЕРАТОРСКИЕ МЫТИЩИ квартиру. При приеме квартиры указали на замечания к устранению. Из существенных: были щели в углах стен между улицей и комнатами, естественно никто нормально не переделал. Строители просто запенили несколько дыр...
Достоинства: Быстро строят
Недостатки: Не соблюдают технологию строительства, используют материалы низкого качества",1
Аноним5690039,2023-11-07T21:53:42+03:00,"Купил квартиру в жк Профит, долго смотрел на данный проект так как очень интересное расположение ( в двух шагах от работы). К сожалению расположение это единственный плюс у данного проекта. Отношение компании к дольщикам примерно...
Достоинства: Местоположение проектов
Недостатки: Срывы сроков сдачи проекта Нет человеческого отношения к дольщикам",1
KOLIAS,2023-05-16T18:29:00+03:00,"Разочарование, злость и возмущение - вот все, что ассоциируется с этим застройщиком. Живу в ЖК Театральный парк и все, что ниже будет указано - по состоянию на 15 05 2023. Итак: -На старте продаж Г...
Достоинства: расположение, соседи, природа
Недостатки: качество материалов, качество работы, кинули с инфраструктурой",1
Svetlaya007,2024-04-18T12:26:20+03:00,"Итак, если коротко это УЖАС. Купили квартиру в ЖК ПРОФИТ в 2020г., были в офисе на Чеховской. Офис закрыли через год уже там. Теперь их центральный офис на Дмитровской в жк Тринити. Ужасное отношение к...
Достоинства: Квартира достроена. Дом все таки сдан.
Недостатки: Отношение к клиентам, состояние сдаваемых квартир, состояние МОП",1
АПН1961,2024-03-27T16:37:23+03:00,"Купил квартиру в новостройке в ЖК Инновация от СК Гранель. Квартиру принял 08 января 2024 года. Дом застройщик сумел сдать с неработающими лифтами. Прошло более трех месяцев, но лифты так и не работают. В моем...
Достоинства: Единственный плюс это то, что новый дом.
Недостатки: Разочарован покупкой.",2
9639999ss,2024-01-21T18:34:17+03:00,"В прошлом году купила у вас одну квартиру в жк новая Рига ! В этом году забронировала две квартиры, в жк Ильинойс, одну тоже купила а вторую не смогла в итоге, но внесла за регистрацию...
Достоинства: Нет их
Недостатки: Обманщики мошенники",1
Назар 18,2023-12-13T13:02:00+03:00,"Компания мошенники. В виде брони оплатил 10 000 руб такой регламент сообщил менеджер Сергей. Далее попросил оплатить договор 40 000 руб на это дал несколько дней. Это были выходные, попросил сделать в понедельник, чтобы мой...
Достоинства: нет
Недостатки: Просят оплатить бронь, но что не вернут деньги об этом молчат",1
Timurkhabib,2023-12-07T23:35:33+03:00,"Купили квартиру в ЖК «Профит» и в полном шоке от отношения, качества отделки, самого дома, состояния помещения и обслуживания. Срок сдачи дома стоял на сентябрь - в итоге просрочили на 2 месяца. Ключи начали выдавать...
Достоинства: Отсутствуют
Недостатки: Данный ЖК - один сплошной минус",1
Mirkop,2023-11-07T21:11:46+03:00,"При выбари квартире говорили что дороге не будет и не слова про нее потом после сдачи квартиры начали строить дорогу прям за окном 10 метром от дома и по плану ее не было, стены картонные...
Достоинства: Раньше сдают на пол года
Недостатки: Очень много",1
Lizetton,2023-09-05T13:41:47+03:00,"В виде брони оплачивала 10тыс. По договору они возвращают 5тыс, если сделка не проходит. У меня сделка не прошла, я попросила вернуть бронь, вместо этого не вернули ничего, менеджер нахалка Светлана из офиса на Газгольдерной...
Достоинства: Не заметила
Недостатки: Нарушили договор, не вернули деньги",1
Ольга 9999,2018-02-16T12:57:03+03:00,"Поражает хамство, с которым общаются менеджеры Гранель Групп. При заключении договора долевого участия (ЖК Государев дом) обязательным условием было заключение договора возмездного оказания услуг, по которому Гранель групп оформляет право собственности на нашу квартиру за...
Достоинства: Обязательства по сдаче квартиры в срок компания выполнила
Недостатки: Низкий уровень персонала Гранель Групп",1
LunaM,2024-02-19T19:37:49+03:00,"из положительных моментов - застройщик выбирает для застройки не самые плохие локации, сдает вовремя. это ВСЁ, что можно сказать о нем хорошего. Остальное - отвратительное качество строительства, отсутствие гарантийного обслуживания, дома сдаются со всеми возможными...
Достоинства: строительство укладывается в сроки по договору, неплохие локации
Недостатки: всё остальное (качество строительства, гарантийное обслуживание, обман с начислениями за ЖКХ, монополизация обслуживаемой территории и пр)",1
Mihail1147,2024-01-11T02:37:37+03:00,"В нашем ЖК ""Императорские Мытищи"" приобрёл жилье в 21-ом году. Зимой творится просто ужас! Стены на кухне и в комнате промерзают из-за некачественного температурного шва, всё начало покрываться плесенью. Писал органичное количество заявок, все годы...
Достоинства: На фоне данных минусов не хочется говорить ни о каких плюсах
Недостатки: Очень плохое качество строительства",1
qawszxedc,2024-01-09T11:34:03+03:00,"Здравствуйте. Ситуация вкратце развелись с женой, есть купленная квартира в браке. Раньше звонил в ГРАНЕЛЬ попадал на менеджеров, которые вообще не понимают о чем говорят. Сегодня 09.01.24 пообщался с Князевой Светланой, человек который реально понимает...
Достоинства: Человек, который понимает, что говорит!
Недостатки: нету",5
MORGH,2023-10-26T23:16:13+03:00,"ЖК Профит, на сайте обещали сдать дом к 30.06, до по факту сдали - 09.10.2023 г., по договору выдача ключей - 30.09.23г., сейчас 26.10.23 - ключей нет. Решайте покупать ли что у них все сроки...
Достоинства: дешево, на это все покупаются
Недостатки: дом будет нищебродский",1
Al1baster,2023-10-17T17:44:07+03:00,"Обратился один раз в эту контору узнать цену. Сказал что условия не подошли передумал потом покупать квартиру. Уже целую неделю каддвй час по 2 - 3 раза сотрудники этой компаниии названивают и пытаются что то...
Достоинства: Грамотная первичная консультация
Недостатки: Не отстанут пока номер телефона не поменяешь",1
TruePatriot,2023-04-27T13:48:51+03:00,"Квартиры и дома сделаны из соломины. Цены как на бриллиантовые. Узнав это я отказался от покупки через эту компанию и всего, что с ними связано. В том числе MYPRIORITY. Но эта нечисть не отстает от...
Достоинства: По сравнению с ними любая компания шик
Недостатки: Постоянные звонки. ""Песочные"" дома. Цены на квартиры. Накрутка отзывов",1
Карма существует,2023-04-21T12:34:48+03:00,"Не рекомендую когда либо связываться с этой компанией. Сплошной обман. Дома строят быстро, но как... это вопрос! Если квартиру купите с отделкой, то уже через год нужно будет делать капитальный ремонт. Менять всё! Двери начинают...
Достоинства: Нет
Недостатки: Очень мало парковочных мест, нет поликлиники, обещали что будет.",1
Григорий113,2022-05-19T15:00:12+03:00,"Всем добрый день. Выбрал квартиру застройщика Гранель в ЖК Живописный. Приветливый менеджер, все показывала, рассказывала, все прелести жизни загородом, про строящиеся дороги, экологию и т. д. Быстро подобрали ипотечную программу, забронировал квартиру за 10 000...
Достоинства: успел забронировать по скидке
Недостатки: Цены завышены, даже со скидкой, со сроками уже вначале вводят в заблуждение, некомпетентный персонал.",2
Аноним5224186,2023-03-09T16:37:48+03:00,"Отвратительный, недобросовестный и неблагонадежный застройщик!!! Недокомпания гранель в лице застройщика ООО ""СЗ ""Гранель Инвест"" нарушила и продолжает нарушать сроки передачи дольщикам квартир в корпусе 6 ЖК ""Бригантина"" (г. Долгопрудный). Квартиры согласно ДДУ должны были быть...
Достоинства: нет
Недостатки: огромное количество",1
gfhnkii135788dgb,2022-10-11T19:55:59+03:00,"Я не знаю каким образом мой номер попал в базу этой компании, но теперь на протяжении уже 4 месяцев мне поступает от 3 до 6 звонков в день от менеджеров Гранель с предложением купить у...
Достоинства: Их нет
Недостатки: Навязчивость, отсутсвие сервиса, дешевый подход и отстойные дома из некачественных материалов",1
rodion1A,2023-06-02T19:14:09+03:00,"Добрый вечер! Без Гранель не обойтись, застройщик знает, что вам нужно, а что нет, даже если вы не обращались конкретно к нему. Чтобы найти квартиру приходилось обращаться к разным застройщикам, но Гранель узнала мой номер...
Достоинства: Нет
Недостатки: Постоянные звонки",1
OlgaChavdar,2023-02-20T16:14:14+03:00,"Уже успела пожалеть о покупке жилья у застройщика ""Гранель"". При оформлении наговорили кучу вранья, как потом оказалось. Ни одной задержки, ни одного судебного дела! А на деле оказалось полная ложь! Приобрели квартиру в ЖК ""Бригантина""...
Достоинства: нет плюсов
Недостатки: одни только минусы",1
pushistikk8888,2023-02-06T12:35:43+03:00,"Не допускайте моей ошибки. НИКОГДА!!!! не оставляйте у них заявку на звонок на номер, которым вы пользуетесь (купите на раз симку или позвоните с телефона своего врага) Я по глупости оставила заявку на звонок... ТОЛЬКО...
Достоинства: Спасибо, извлекла урок.
Недостатки: Нету",1
Korjik77,2022-12-22T21:20:35+03:00,"В ЖК Императорские Мытищи в новом сданном в июле 2022 году доме, при покупке которого был использован материнский капитал, в квартире промерзают стены и даже протекают. Жить в такой квартире с детьми...
Достоинства: Нет
Недостатки: Строят отвратительно и даже не пытаются исправить!",1
Листков,2022-11-26T18:10:59+03:00,"Готовил документы к заключению ДДУ, но перед подписанием необходимо получить нотариальное согласие супруги. Перед подписанием кредитного договора в банке (счет ЭСКРОУ открыл, жизнь застраховал, за бронь заплатил, одобрение банка получил), жена заболела и ушла на...
Достоинства: Понравилось местонахождение объекта
Недостатки: нечеловеческое отношение к клиентам",1
alenkadinisova,2022-10-08T00:20:05+03:00,"В декабре 2021 г приобрели картиру в жк Пехра. менеджеры на этапе приобретения квартиры «вешали лапшу» о том, что дом будет сдан раньше срока. По факту ключи получили в срок указаный в договоре. В назначенныей...
Достоинства: Льготна ипотека
Недостатки: Отвратительное отношение к людям и к их деньгам Отвратильеный ремонт Плесень Живущие в ваших квартирах строители Квартиры не готовы к сдаче",1
Veliss,2023-02-28T10:40:33+03:00,"Ни в коем случае не давайте им свой номер телефона, будут звонить разные люди 5-10 раз каждый день, включая выходные. Не куплю у этого застройщика только по этой...
Достоинства: нет
Недостатки: Навязчивая реклама",1
minotavr2012,2023-02-11T18:53:48+03:00,"Откуда эти специалисты взяли мой номер телефона могу только догадываться. Сам никогда им не звонил. Непрекращающиеся звонки с неприемлемыми ценами и условиями на квартиры, на которые сначала реагировал, но теперь разговор прекращаю как только услышу...
Достоинства: Не уверен что такое может быть. Разве что положительные эмоции тех людей, которые пишут положительные отзывы о них. В их об'ективности и достоверности сильно сомневаюсь.
Недостатки: надоели со своей рекламой и дутыми ценами на недвижимость!",1
Fedorov Aleksey,2023-01-08T20:21:35+03:00,"В новоивановском творится беспредел!!! Компания гранель запретила остановку/стоянку автомобилей для 3000 человек в ЖК Инновация, что бы продать места в своём сыром подземном паркинге. Установлены знаки Остановка запрещена работают эвакуаторы напротив всех подъездов домов жилого...
Достоинства: Когда-то было дёшево
Недостатки: Не работает пожарная сигнализация",1
Julia010192,2022-12-21T21:01:15+03:00,"Гранель не выполняет свои обязательства, обещает золотые горы, а по факту остаёшься у разбитого корыта. Не благоустраивает жк, плитка тротуарная вся разбитая, обещанного ФОКа и поликлиники нет. Зато на их месте построили платную парковку и...
Достоинства: Сдача во время
Недостатки: Жизнь после покупки",1
nataniy 9091,2022-12-21T15:02:48+03:00,"что называется первый блин комом! Это относится к моей покупке квартиры. После долгих размышлений выбрала застройщика Гранель и это моя самая большая ошибка в жизни! Если вам интересно что происходит у соседей за стеной, вам...
Достоинства: Выдадут ключи вовремя, только если у вас не чистовая отделка.
Недостатки: Читайте отзыв!",1
Meta1,2022-12-20T16:00:10+03:00,"Я считаю, что являюсь постоянным покупателем вашей компании, куплен ни 1 объект. Впервые, обратившись в компанию не за покупкой, встретилась с отвратительным отношением к моим законным нуждам. Подала заявление и все документы на оформление доп...
Достоинства: Местоположение
Недостатки: Кроме денег покупателей, больше ничего не интересно",1
Paf55,2021-09-02T20:00:31+03:00,"Это просто тихий ужас! Звонят по три раза в день с разных контор, предлагают купить квартиру в гранель. Как я понимаю, гранель массово рассылает телефоны из своих лидов во все конторки, занимающиеся телефонным терроризмом. Ругань...
Достоинства: Всегда знаешь, что телефон работает и не потерян
Недостатки: Тратишь уйму времени на ненужные звонки.",1
alevtina111,2019-09-25T23:16:18+03:00,"Редко сейчас увидишь среди застройщиков такое хамское отношение к потенциальным покупателям, как в Гранель! Эдакий динозавр из 90-х) Началось с того, что я приехала посмотреть ЖК Инновация, где мне предложили приятную цену на единственную оставшуюся...
Достоинства: Есть ЖК, интересные по месторасположению
Недостатки: Хитрят, дистанцируются от клиентов, используют нечестные схемы, заманивая низкой ценой. Кабальные условия в ДДУ!",1
Mitrofan273,2023-02-16T09:30:22+03:00,"Приобрёл квартиру в ЖК Бригантина. Вначале всё выглядело неплохо - строили быстро и красиво. Верилось, что успеют к сроку согласно договору - 31.12.2022. Однако, ни в декабре 2022, ни в январе 2023, ни по сей...
Достоинства: Плюсов нет
Недостатки: Лживые обещания",1
ManikaSS,2022-07-16T18:31:11+03:00,"Добрый день! Аболютно нет уважения к жильцам, представляют только свои интересы, не для людей строят свои дома, не на благо общества. Купите квартиру в таком доме, все свои проблемы будуте решать сами. Если происходят какие-то...
Достоинства: немноко стараются
Недостатки: немножко стараются",1
vlad05051974,2022-05-24T18:20:53+03:00,"Ждал три месяца регистрации квартиры, застройщик не мог Росреестру представить необходимые им документы, в результате вместо ноября 2021 г получил ключи только в конце февраля 2022 г. Соответственно, ремонт делал уже по новым ценам на...
Достоинства: Дом неплохой
Недостатки: Выезд один, есть узкая дорога. И сервис - очень плохой!",1
kodya,2021-12-27T15:13:09+03:00,"Хотела купить апартаменты в Гранель, в ЖК Хайвэй, но столкнулась с совершенно безграмотным менеджером Светланой К... Сначала напутала мою фамилию в платежке на бронирование (написала с ошибкой) и сказала, что ничего страшного, плати так... В...
Достоинства: Нет
Недостатки: Непрофессионализм",1
LevDesyatov,2021-11-14T20:09:33+03:00,"Во-первых навязывают бронирование квартиры и что самое интересное услугу регистрации в росреестре, которая сейчас в электронном виде за 50 000 рублей, через левую ООО из Уфы. Как только что-то идет не по скрипту от продажников...
Достоинства: Нет
Недостатки: Навязывание услуг, попытки выжить из клиента на мелочах, некачественные ЖК",2
MoonHero1,2022-04-25T13:22:35+03:00,"Не покупайте квартиру этого застройщика, обещали лифты Отис и жилье комфорт класса, даже эконом в итоге сильно лучше выглядит хуже подъездов чем в ЖК инновация вы просто не сможете...
Достоинства: Не нашел
Недостатки: Невыполнения обещаний, подъезды спустя почти полтора года после постройки жк ИНновация выглядят хуже бомжовников: грязь, пыль трещина по стенам сломанный потолок на всех этажах почти",1
Аноним4618769,2022-04-14T17:51:16+03:00,"Кое как сдали в срок. Лифты не работают, охрана пускает каких-то левых работяг и рекламщиков, на территорию не заехать, уборки нет. Кадастра нет уже 4 месяца!!! И на них нет никакой...
Достоинства: сдали в срок
Недостатки: нет кадастра, факт не соответствует рендерам, не работают лифты.",1
larik7809,2022-04-11T18:10:35+03:00,"Менеджер «Гранель» Салов Роман посоветовал нам купить квартиру в ЖК Бригантина Долгопрудный это самый худший менеджер какой может быть мы очень пожалели что его послушали и выбрали там квартиру, на картинках все красиво было а...
Достоинства: Нет
Недостатки: Одни минусы",1
Komissarova88,2021-12-09T09:14:41+03:00,"Приобрела квартиру в ЖК Малина. Слышимость соседей просто восхитительная. Все что было заявлено при покупки квартиры на этапе строительство, нету. Коробки для игры в футбол, баскетбол нет ( хотя на проекте который нам давали был...
Достоинства: Удобный на машине до Москвы.
Недостатки: Транспорта нет , озеленения нет, детские площадки максимум до 5лет , детского сада нет .",2
Mariua1289,2019-07-12T10:55:27+03:00,"Очень поздно прочитала отзывы об этой компании и потеряла 10000 якобы за бронирование квартиры. ЖК бригантина стоят разные фирмы: один дом строит фирма Гранель инвест, другой Гранель М и тд. Это разные застройщики, разные фирмы...
Достоинства: Нет
Недостатки: Одни минусы",1
jualica,2022-04-20T14:11:41+03:00,"Имеем дело с Гранель уже давно. Изначально выбирали себе квартиру у них из-за хорошей цены и расположения, но понравился сам процесс сотрудничества, полная помощь в покупке и оформлении, сдача вовремя, поэтому потом у них же...
Достоинства: доступные цены, вежливые и компетентные ребята в офисе продаж, квартиры не разваливаются
Недостатки: часто звонят",5
владимир кочегар,2022-03-10T18:55:58+03:00,"Решил купить квартиру в жк Ильинойс. Денег хватало на первый взнос, насчёт ипотеки сомнений не было, так как есть зарплатный проект в крупном госбанке. Внёс предоплату, но вскоре началась спецоперация на Украине, все запрошенные банки...
Достоинства: Цена кватиры нормальная
Недостатки: Недостоверная информация, обман клиентов",1
Аноним1151065,2022-03-10T15:26:04+03:00,"Покупал квартиру в ЖК Инновация. 1) При продаже обещали сдать на год раньше - навралию сдали в день по 214 фз. 2) При приемке квартиры требовали заверенную доверенность на приглашенных специалистов - обосновать на основании...
Достоинства: в итоге что-то построили
Недостатки: много - см. описание",1
Jakub83,2022-02-09T15:54:41+03:00,"Речь об императорских мытищах... Собирают за бронь по 10000 рублей! как цыгане на вокзале... то есть покупаешь квартиру ещё ты должен доплатить за то что ты у них покупаешь... Дело было так! заплатил за бронь...
Достоинства: нету...в начале мило улыбаются а потом начинают стричь...
Недостатки: не клиентоориентрованы...попрошайки...",1
Alevtina-Petr03,2021-12-27T15:03:49+03:00,"Обратились в данную компанию для покупки квартиры. Мало того, что Светлана К, менеджер по продажам, вела себя очень странно, так оказалась еще и совсем некомпетентна в плане договора и оплаты. Потеряли деньги за бронирование, не...
Достоинства: нет
Недостатки: некомпетентность",1
Igoryanychniknik,2021-12-09T12:35:37+03:00,"Добрый день, Заключили ДОГОВОР ПУБЛИЧНОЙ ОФЕРТЫ ПРО-К2-С5-1158 от 04.11.2021 г. (бронирование квартиры). Перед оформлением менеджер Ч. Сергей сообщил нам с супругой, что по этим условиям из 10 тыс за данную услугу может быть возвращено 5...
Достоинства: Есть: цена на этапе застройки, заявленные материалы и отделка
Недостатки: Недобросовестная работа менеджера по продажам, невыполнение обещаний. Сюда же и отделка, т к цена с отделкой завышена, а результат неизвестен",1
Vasyalisa,2021-11-27T19:30:42+03:00,"Квартиру покупала в феврале 2021 в Балашихе ЖК Пехра. Обещали сдачу в декабре этого же года. На сайте информация была, что 4-й квартал 2021. Но договор переуступки (т. к. Гранель изначально продает другому Гранелю) и...
Достоинства: пока нет
Недостатки: вранье",1
moscowlighter,2021-10-10T16:49:28+03:00,"Это мой 3й объект конкретно у застройщика Гранель. Да, это не бизнес и даже не комфорт +, но в целом здесь всё ОК. ЖК сдали вовремя, как и обещали Квартира изначально была без отделки, фото...
Достоинства: Транспорт
Недостатки: Не Москва",5
sandra0002,2021-06-07T16:02:28+03:00,"Квартиру предполагалась как инвест проект в жк Пехра (Балашиха). В итоге помещение без возможности продажи или прописки, которое простаивает и на которое исправно начисляется комуналка))) 1. С менеджером обсуждали один корпус, который должен был сдаваться...
Достоинства: сдали в срок, чтобы начать начислять комуналку)
Недостатки: все остальное",1
Annutik1811,2019-09-26T11:21:08+03:00,"Доброе время дорогие читатели. Мы хотели приобрести квартиру у группы компании Гранель. Хотели купить именно от застройщика, так как сейчас программа госудаственная есть для семей с двумя и более детьми. В Подмосковье где мы хотели...
Достоинства: стоимость квартиры и вежливое отношение
Недостатки: разная стоимость квартир, бронирование платное",1
Юлиана Киселева,2021-09-26T18:45:32+03:00,"Не рекомендую данную компанию. Отношение к покупателям высокомерно-наплевательское. Вам будут улыбаться только до момента передачи им денег за квартиру. ДДУ составлено с нарушениями прав потребителя, но внести изменения в договор можно только теоретически. Обязательное бронирование...
Достоинства: Сдают объекты вовремя
Недостатки: Зарабатывают на покупателях при любой возможности,организация работы плохая,отношение наплевательское.",1
