Name,Date,Review,Rating
Максим,28.06.2024 12:39,В этом районе ценник у них действительно выглядит очень и очень привлекательным.,
Александр Зубов,04.04.2024 10:46,"Мы проживаем в ЖК Тринити, который строил как раз Гранель. Дома теплые, паркинг подземный. Придомовая территория достаточная по площади. Уже все нижние этажи ""заполнены"" арендаторами, проблем чтобы хлеб купить или еще каких-то продуктов нет никаких. Проживанием в целом довольны, переезжать никуда точно не планируем.",5
Виктор,15.05.2024 12:41,Мы квартиру в Тринити купили в первую очередь потому что в этом районе тут более привлекательная цена была. И метро рядом с домом.,
Олег,11.03.2024 00:42,"В Долгопрудном подобных нашему жк, пока к сожалению маловато. Высокие (для комфорт-класса) потолки, 2,8м, просторные планировки.
Опять повторюсь, но для комфорт-класса жк подземный паркинг - скорее исключение, чем общепринятое правило. У нас он будет.
Квартира у меня в 5ом корпусе, сдали недавно. Есть претензии по окнам, но на мою заявку очень быстро отрегировали и все исправили. Так что я без претензий.",5
Тамара,16.05.2024 15:06,"Были на набережной в Бригантине у вас, красиво, конечно, ничего не скажешь",
Полина,31.01.2024 21:25,"Впервые я сама купила квартиру в новом ЖК. Что мне понравилось, что дом сдали вовремя без задержек. И качество не пострадало. И я еще у Гранель разные проекты смотрела, квартиры такие интересные, 2 этажные есть. Архитектура тоже приятная.",5
Елизавета,25.01.2024 10:06,"Звонила пару раз в Гранель, разузнать информацию о новостройке. Менеджер приятная все рассказала, но я решила в офис поехать, чтобы лично пообщаться. Мне подсказали как лучше ипотеку сделать, на сколько лет. Показали проект жк и планировки. К счастью сдали объект почти вовремя. Площадки классные получились. И в квартире отделка нормальная.",5
Женя,24.05.2023 20:07,"Уже полгода живем в жк «Инновации», нам нравится. Очень внимательно относятся к жильцам. Подъезды и дворы чистые. Дом очень современный. Мыс соседями подружились. Много молодых с маленькими детками. Рядом с жк есть необходимые магазины, должны и на первом этаже скоро открыть, тогда вообще классно будет. Обещали еще построить детский сад, мы ждем)",5
Владислав,22.05.2023 22:18,"Мы с женой много выбирали, поэтому есть с чем сравнить подход. Менеджеры Гранель большие профессионалы. Сотрудники все разъясняли, помогали, очень вежливые. Мне не показалось, что им лишь бы что-то продать. Конечно, это их работа, но отношение к клиентам на высшем уровне, всем бы поучиться. Сейчас в процессе оформления документов, остановились на ЖК «Тринити».",5
Сергей,19.05.2023 21:03,"Этого застройщика нам советовали друзья. Они уже год живут в жк, все очень нравится, и когда мы задумались о собственном жилье, тоже решили обратиться в Гранель. Нас менеджеры консультировали по всем вопросам, подробно рассказывали обо всем. Дома у застройщика, конечно, классные. Красивые, но мы отталкивались от района в конечном итоге. Большинство жк расположены в хороших локациях, близко к метро и с развитой инфраструктурой. Сейчас мы уже делаем ремонт, скоро заедем.",5
Андрей,16.05.2023 18:39,"Покупал две квартиры в Балашихе от этого застройщика и остался полностью довольным. Районы подбираются удобные и постепенно инфраструктура развивается всё больше. По качеству постройки вопросов нет. Есть проблема слышимости, но она почти во всех домах. Обслуживание подъездов и дворовой территории на уровне!",5
Костя,15.05.2023 19:03,"По моему скромному мнению застройщик Гранель показал себя добросовестным партнёром на рынке жилья. оформляют документы оперативно, никто не тянет время. Дома строят нормально. Бывают какие-то мелкие вопросы, но решаются. Так что ничего критичного за несколько лет моей жизни в ЖК никаких проблем не было.",5
Денис,20.04.2023 21:00,"Несколько лет назад купил строящееся жильё у Гранель. это была квартира в ЖК Государев Дом. Местечко недалеко от Москвы, но в то же время самодостаточное - с торговым центром, школой, детскими садами, даже медцентр недавно открылся. Могу сказать, что весь путь от поиска квартиры до получения ключей прошёл очень приятно, хотя я тревожился из-за расставания с такой суммой, вообще первый раз брал квартиру, но менеджеры Гранель показали хороший сервис, проконсультировали меня по всем вопросам, помогли и с выбором жилья и с оформлением ипотеки. Результатом я доволен.",5
Алексей,19.04.2023 16:31,"Много лет назад купили квартиру на стадии строительства в ЖК Высокие Жаворонки на Можайском шоссе - хотели сэкономить, но ожидали получения квартиры вовремя. Не тут то было! Не знаю, сколько бы мы ещё ждали квартиру, если бы не Гранель, который достроил корпус вместо первоначального застройщика. Это большой плюс. Затем Гранель продолжил стройку, сдал уже несколько домов и сейчас возводит ещё два корпуса. Место здесь, кстати, хорошее - очень экологичное и мне нравится здесь жить. Благодарен Гранелю, что выручили нас.",5
Сергей,18.04.2023 13:55,"Приятно было посотрудничать с этим застройщиком. Покупал квартиру для сдачи в аренду, очень важны были сроки и они не нарушились. Отношение к клиентам у Гранель хорошее. Проконсультировали меня профессионально, ответили на все вопросы. Думаю, если ещё буду покупать квартиру, обращусь к ним - они постоянно что-то строят и выбор жилых комплексов большой и в Москве и в Подмосковье.",5
Антон,14.04.2023 12:48,"Из московских и областных застройщиков Гранель у нас больше всего на слуху, может потому что мой дядя покупал квартиру от них же и рекомендовал, может потому что рекламу часто видели, но в первую очередь при покупке жилья зашли сначала на сайт к ним. Взяли в ипотеку двушку в Новой Риге, уже въехали, так что можем осознанно отозваться о результате - мы им довольны. Квартиру получили уже с отделкой - так вышло проще и дешевле, она базовая, но симпатичная, будем постепенно дорабатывать, а так уже уютно и комфортно. Главное что въехали, как и планировалось. Сотрудники изначально учли наши интересы и подобрали вариант, который не мог нам не понравиться.",5
Борис,29.03.2023 17:17,"Впервые покупаю квартиру и очень сильно беспокоюсь по этому поводу, чтобы было всё нормально оформлено и вообще не потерять деньги. Консультации Гранель на данном этапе меня полностью устраивают. По крайней мере со мной вежливо общаются и отвечают на все мои вопросы. Я покупаю ещё не достроенную квартиру, поэтому часто связываюсь с застройщиком уточнить детали и ход дела. Вижу по другим жк, что дома строят нормальные, хоть они и считаются недорогими. Посмотрим, как дальше будет.",5
Слава,28.03.2023 15:32,"Уже вселился в свою квартиру в Балашихе. Я очень доволен, как застройщик подошёл к строительству. Не знаю, повлияло ли то, что наш корпус один из первых был построен, тем не менее всё выглядит цивильно и качественно. У нас рядом лесочек есть и речка, так что жить тут - одно удовольствие. Хорошие дома строит Гранель! Кстати, при оформлении документов тоже какие-то проблем не было. Всё чётко и быстро подписали. Со своей стороны могу порекомендовать этого застройщика.",5
Сергей,27.03.2023 11:06,"Не могли определиться с выбором застройщика. Подсказал отец моей жены - он занимается инвестициями в недвижку, покупал апартаменты у Гранеля, порекомендовал их. Мы себе взяли квартиру бизнес-класса, ждём когда построят. Сама покупка прошла благополучно, стройка активно ведётся. Описание проекта очень нравится - надеемся всё будет реализовано в полной мере.",5
Виталий,16.03.2023 14:31,"После многолетней подготовки приняли с женой решение переехать ближе к Москве. Искали разные варианты, попали на сайт ГК ""Гранель"". Сайт очень удобный, нам понравилось что там большой выбор разных настроек, фильтров, все цены указаны, можно рассчитать ипотеку, подобрать себе жилой комплекс, посмотреть внешний вид зданий, выбрать корпус, планировку квартиры и посмотреть на варианты внутренней отделки. Долго мы это всё смотрели, а потом выбрали квартиру и подали заявку на встречу и осмотр объекта. В итоге мы приобрели квартиру и могу сказать, что довольны не только новым жильём, но и сервисом, сотрудники были не навязчивы, не суетливы, вежливо общались. Обслуживание нам понравилось.",5
Евгения,14.03.2023 11:23,"купила квартиру в районе Государев дом. Квартиру приняла с недочетами. Обязались в 2 недели устранить. Не устранили. Ладно, закрыла глаза на это. Попросила у менеджера Галины, хотя бы отражатели принести. Месяц писала ей, пока не пригрозила , что в суд подам и укажу все недочеты. Принесли тут же. Теперь сломался счетчик. Месяц жду. То одно просят прислать, то другое. Просила- напишите, что от меня требуется, а в ответ тишина. Отношение, извините, говно!",2
Ника,13.03.2023 15:52,"Поражает хамство, с которым общаются менеджеры Гранель Групп. При заключении договора долевого участия (ЖК Государев дом) обязательным условием было заключение договора возмездного оказания услуг, по которому Гранель групп оформляет право собственности на нашу квартиру за 55 000 рублей (!) - немалые деньги за оформление!!!! Документы на оформление в полном объёме были сданы 23.01.2018, о чем был оформлен акт приема-передачи документов этой датой, при этом менеджер сообщила, что сроки оформления права собственности - в течение 3 недель с момента сдачи документов. Когда я позвонила 16.02.2018 в 11:49, мне сотрудница Гранель Групп сообщила, что документы были сданы не в полном объёме, что мы ""довносили"" недостающие документы, в результате чего документы на регистрацию права собственности были сданы позже 03.02.2018. Хочется отметить, что в случае отсутствия какого-либо из требуемых документов, у нас бы просто не приняли пакет документов. Когда я попросила указать, какого именно документа не было, менеджер ответила: ""Не помню"". Зачем врать? Можно просто спокойно признать, что документы были сданы позднее, без перекладывания вины на клиента. Тон, с которым общалась менеджер поражает. Просто по-хамски. Мы заплатили за данную услугу и немалые деньги, предоставили все документы. И при этом такое неуважение к клиенту. Далеко Гранель Групп до достойного уровня общения с добросовестными клиентами, за счёт которых живет компания",1
Петр,13.03.2023 15:51,"Готовил документы к заключению ДДУ, но перед подписанием необходимо получить нотариальное согласие супруги. Перед подписанием кредитного договора в банке (счет ЭСКРОУ открыл, жизнь застраховал, за бронь заплатил, одобрение банка получил), жена заболела и ушла на больничный. Я предоставил застройщику скрин больничного листа, банк пошел на встречу и перенес подписание КД на пять дней, а застройщик на уровне какого-то руководителя средней руки, отказал в переносе срока подписания ДДУ. Просто он решил, что болезнь не является причиной переноса срока. При покупке квартиры в ГРАНЕЛЬ будьте готовы, что несмотря на готовность перевода им своих кровных денег и входа в многолетнюю ипотеку вам могут отказать. Даже платеж за бронь не вернули.",1
Аллексей Правдин,13.03.2023 15:50,"Пожалуйста, не повторяйте чужих ошибок - НЕ СПЕШИТЕ заключать договор с ""Гранель""!!! Совет от того, кто поверил, заключил, купил и разочаровался... Проведите мониторинг хотя бы нескольких уже готовых ЖК от СК ""Гранель"". Например, ""Театральный парк"" в г. Королёве: прошло несколько лет, как он сдан, все квартиры распроданы застройщиком и... ЖК повёл себя, как театральные декорации под дождём - всё ""повело"", потрескалось, ""поползло"", а ведь это малоэтажные дома!!! ОЧЕНЬ НИЗКОЕ ""качество"" исполнения всего - дует в стены, трескается штукатурка, осыпаются плитки с фасадов, идёт плесень в подъездах и т.д. и т.п. Желаем тому, кто дал разрешение на строительство этого ЖК, жить в этих ""картонных"" домах до конца своих дней... НЕ ПОКУПАЙТЕ КВАРТИРЫ у ""Гранель""!!! Уж лучше советская ""вторичка"" - тогда хоть как-то следили за качеством работ, в современной РФ одни ""гоп-стоп стандарты"" кругом...",1
Анна,22.02.2023 12:54,"Без всяких раздумий можем с уверенностью заявить, что ГК Гранель - один из самых надежных застройщиков. Мы выбрали эту компанию по нескольким причинам. Во-первых, застройщик работает на рынке уже много лет и зарекомендовал себя как добросовестный и ответственный.
Кроме этого, мы смогли подобрать вариант, который устраивал нас по цене, расположению и характеристикам.
И, конечно же, немаловажным фактором является четкость в ответах сотрудников этой компании, их стремление всегда прийти на помощь и помочь с выбором. Можем сказать, что компания работает четко и быстро.",5
Илья,17.02.2023 18:31,"Пересмотрели кучу вариантов при выборе квартиры. В итоге оказались в офисе ГК Гранель, где сотрудники очень оперативно помогли подобрать самый оптимальный для нас вариант. Квартиру выбрали в первом корпусе ЖК «Ильинойс», при этом сотрудники активно помогали и советовали с выбором планировки и ЖК. Остались довольны всем.",5
Женя,13.02.2023 18:15,"Рассматривал много вариантов. Приехал в офис Граннель, сотрудник помог выбрать планировку квартиры, все детально рассказал. Поддерживал, связь пока шла сделка. Купил квартиру в ЖК «Инновация» в корпусе 5. Жду сдачу дома",5
Гарнель,19.01.2023 13:07,"Если отбросить море слащавых фальшивых хвалебных отзывов - то ГРАНЕЛЬ это мусорный застройщик. Уровень строительства объективно наихудший среди известных крупных компаний.

Ремонт интерьеров офиса на Тверской откровенно нищенский и унылый. Атмосфера и условия работы тому соответствуют.

Это гадюшник с кумовством, тендерными откатами для руководства. Руководство сидит крепко и надолго на фиктивных тендерах, которые отдадут ""своим"".

Менеджеры и планктон выслуживаются любым гнусным способом, в зависимости от собственного уровня беспринципности, гнилости и подлости.

Нормальные люди в этой помойке не задерживаются",1
гость,19.01.2023 13:05,"Гранель это нет парковкам, Гранель это нет звукоизоляции, Гранель это нет дорогам и транспортной доступности в последствии, Гранель это нет обещаниям и буклетам. Если вам показали красивый буклет в котором есть все это не значит что вам это все перепадёт",1
гость,19.01.2023 13:05,"Гранель это нет всем обещаниям и удобствам! Хотите купаться и не дай бог пить или готовить еду с непонятной жижей из под крана вам в Гранель. Гранель ставит управлять отстроенными ЖК своей управляющей компании поэтому нет чистым и озеленённым дворам исправным детским площадкам, качественным тротуарам. Так же у Гранель видно есть свой интернет провайдер Гранлайн это нет интернету и заоблачные цены! Готовьтесь заранее к приобретению мобильного интернета если у вас работа на удаленке! Вообщем хотите почувствовать себя фотографом и постоянно писать жалобы на ЖКХ вам в Гранель, потому что без жалоб в Добродел ЖКХ не пошевелит и пальцем и даже после жалобы не факт что что-то исправят. Подвожу итог после года проживания в ЖК от Гранель: Гранель застройщик, Гранель ЖКХ, Гранлайн провайдер",
Виктор,19.01.2023 13:04,"Работодателям - никогда и ни при каких обстоятельствах не берите сотрудников со стажем работы в этой помойке. Туда берут самых лишь глупых, кто согласится работать за гроши или и профнепригодных, кто в другой девелоперской фирме не прошел собеседование.
Либо туда своих башкирских - а это и глупые и профнеригодные избалованные взяточники.

Претендентам - даже не вздумайте работать в этой помойке. В этой дыре сплошное кумовство, воровство, халтура, интриги, ложь и хамство. Башкирские будут с вами обращаться как с грязью, а крысы коллеги будут вас подсиживать.",1
Polilux,23.11.2022 09:56,"Хороший застройщик, которому можно доверять. Нет ни одного ""брошенного"" проекта, более того они берут недострои и обеспечивают обманутых дольщиков долгожданным жильем. Все дома сдаются в срок, либо с опережением. Жилье комфорт-класса по приемлемой цене и с обеспечением инфраструктуры. Сейчас появились новые 2 два проекта бизнес-класса, будем следить за новостями.",5
Лискова,14.10.2022 09:21,"Недавно получила ключи от своей квартиры, спасибо Гранелю за сдачу дома в срок. К квартире претензий нет, все как заявлено, метраж соответствует, с соседями тоже вроде повезло.",5
Диана,26.04.2022 20:33,"Когда я брала свою первую квартиру в жк Государев Дом, имя менеджера, меня сопровождала менеджер по имени Эрика. Она была очень приятной и внимательной, помогла выбрать идеальную квартиру под мой бюджет и требования. На все вопросы, которые возникали у меня во время оформления девушка отвечала понятным языком. В целом в офисе мне очень понравилось, в нем уютно и спокойно, но самое главное, это, конечно, отзывчивый и толковый персонал.",5
Анастасия,05.08.2021 12:10,"добрый день.
кто подскажет примерный старт ЖК Идея?",5
Егор Борисов,01.07.2021 21:59,"Просмотрели кучу застройщиков. Либо дорого, либо не надёжно. так-то таких средних крепких вариантов мало. Гранель оказался оптимальным и по качеству и по цене.",5
Руслан,23.11.2020 11:57,"Вроде ок. Идет строительство новых корпусов, немного напрягает, но уровень шума норм. Если не располагаете большой суммой подойдет. Стартовать можно от 2,5 млн. р.",5
Мира,18.11.2020 08:03,"Хорошие детские площадки, плюс собственные детские сады и школа. Минус дворы не закрытые. Много маленьких магазинчиков, есть сетевые. Со временем, надеюсь все останется в прежнем виде и качество не подведет.",5
Руслан,13.11.2020 13:31,Да при этом класт жилья сегмента премиум и бизнес упали. Интересно с чем это связано? Возможно с доступной ипотекой и страхом людей тратить в это время большие сумму. А то что Гранель вырос и попал в выгодное русло- это факт.,5
Владимир Миролюбов,12.11.2020 14:10,"Индекс стоимости жилья класса комфорт в октябре вырос на 4,2%. Стоимость однокомнатных выросла на 4,7%, двухкомнатных на 2,6%, трешки прибавили только 1,8%. В топе рейтинга по географии за МКАД, Южный, Юго-Восточный и Северо-Восточный округа. Я думаю за это время Гранель нарастил свои позиции на рынке, попал по всем направлениям.",5
Дмитрий,23.06.2020 22:39,"Для меня решающую роль при детальном изучении проектов застройщика, сыграл тот факт, что Гранель надежная и стабильная компания. По всем сданным объектам просрочек, вроде бы, не было, а некоторые они сдают даже раньше. Плюс почти во всех своих ЖК, Гранель строит дет. садики и школы.",5
Николай,19.05.2020 15:01,"Гранель берётся достраивать чужие объекты. ЖК Эстет, думал что 7 корпус вообще мертвым грузом для всех дольщиков встанет. А нет, только благодаря Гранель стройка и подходит к концу. Так что ничего кроме человеческого спасибо компании сказать нечего. Если бы не они, кто знает сколько бы моя семья ещё по съёмным квартирам кочевала.",5
Анна,14.05.2020 10:57,"У нас квартира в Государев доме, комплексом довольны, большой, с хорошо благоустроенной территорией, много детских и спортивных площадок, причем коммерция есть практически в каждом корпусе, основные магазины для нас - Лента и Карусель, Магнит косметик, есть школа и два детских сада. Наш корпус сдали чуть раньше сроков, приемку подписали с первого раза, квартира просторная, светлая.",5
Константин,12.05.2020 16:10,Сразу видно надежный застройщик – можно почитать что пишут про Гранель в сети. Свои проекты достраивают в срок. Еще и за другие компании-банкроты доводят ЖК до готовности - не оставляя людей без жилья и без денег.,5
Николай,07.05.2020 10:40,"Тоже оформляю субсидированную ипотеку через ВТБ, на покупку квартиры от Гранель. Узнал об акции через банк, у меня в ВТБ зарплатная карта. Увидели с женой предложение по сниженной ставке на 6,5%, и наконец-то решились на покупку, пока пошла такая щедрость. Менеджер от Гранель помог подобрать вариант квартиры в ЖК Пехра, устроивший нас по цене и планировке.",5
Ирина,29.04.2020 20:50,"Оформили с мужем ипотеку с господдержкой через ВТБ по льготной ставке 6,5% в комплексе Императорские Мытищи. Правда по этой программе дают ипотеку на сумму не более чем 8млн, но мы уложились в 5,6млн. Оказалось удобно, что все документы приехал оформлять менеджер сразу на дом. За такое обслуживание и индивидуальную работу с клиентом ставлю 5.",5
Татьяна,10.04.2020 14:28,"Оплатили бронирование квартиры в размере 10 т.р. Случился форс-мажор, муж сломал ногу и стал временно нетрудоспособен. В результате пришлось отказаться от покупки квартиры. Взнос (10 т.р.) отказали возвращать и настаивали дальше, чтобы купили квартиру. Впечатление, что застройщику плевать на людей, лишь бы вытащить деньги. Не рекомендую обращаться в данную организацию.",1
Валерия,21.01.2020 00:53,"У нас квартира в Театральном парке в 15 корпусе. Брали однушку небольшую. Застройщик сдал дом вовремя, без задержек и в надлежащем виде. Строительство дома полностью устроило, квартиру приняли с первого раза, по этому моменту вообще претензий не было. Для нас наверное самый сложный этап был даже не ожидания или покупки квартиры, а с менеджерами связаться) По телефону звонить тяжело, людей очень много звонят, надо для этого дела в офис лучше ехать.",5
Мария,19.11.2019 20:41,"Купили у компании квартиру в жк Театральный парк. По срокам не подвели, к качеству тоже претензий не имели. Застройщик выбирает хорошие места для комплексов, близко расположены к мкаду и имеют благоприятную экологию, у нас вот рядом река Клязьма находится.",5
Алина,07.11.2019 11:37,"Думаю брать квартиру в Тринити, 6 млн за однушку, тем более что экология отличнейшая, парк и река Лихоборка в 10 минутах ходьбы. Рядом Перекресток и ТЦ Metromall, тоже за 10 мин дойти можно, на Дмитровское шоссе выезд удобный. Двор обещают без машин. Да и сам ЖК красивый, современно смотрится.",5
Петр,10.09.2019 19:26,"Хотим построить дачу на своем участке ,чтобы хорошо и надежно. Подскажите пожалуйста информацию о компании ... И ,может кто сталкивался с компанией https://ronas.su/ ,подскажите о ней что-нибудь",5
Альберт,28.07.2019 01:33,"Гранель в этом плане в наше время удивительный застройщик, немногие умудряются и свои объекты сдать в срок, а то и раньше срока, и за недобросовестными застройщиками достроить и сдать без проблем. Хороший, надежный застрой. Сам у них взял квартиру в Малине, жду возможности въехать уже.",5
Эля,18.06.2019 15:32,"Сколько я общалась с менеджерами Гранели — всегда вежливо и корректно разговаривают. Может, все-таки у самих посетителей поведение некорректное, вот и сваливают на сотрудников застройщика?",5
Гончар С.,21.03.2019 15:29,"Инновацию строят по графику, нам спокойно как то. В первую очередь смотрели застройщиков по тому как они в срок строят. Гранель тут выгодно отличается от многих. Как то же они успевают или до срока сдать или максимум в срок. А у других застроев только и слышишь мол сроки срывают сильно.",5
Марина,18.03.2019 15:51,"Решаюсь купить двушку в Малине, которую взял достраивать Гранель. Мне очень удобно место, где этот ЖК построен, да и дома, говорят, готовые стоят. А ждут ввода в эксплуатацию, потому что газ пока ведут. Сегодня прочитала в ВК, что порядка 30 % трубы уже протянули. И это уже хороший результат, склоняюсь к тому, что все-таки тут возьму себе квартиру.",5
Маша,15.03.2019 16:20,"У нас в “Инновации” все по графику идет. Наблюдаем за ходом строительства, как полагается по плану, так и делают. Думаю, Гранель не изменит себе. Обычно же даже раньше срока достраивает все свои проекты.",5
Анна,24.11.2018 16:05,"Искала отзывы о строительных компаниях в интернете, спрашивала у друзей и в конце концов обратилась в компанию ЛОКАС. Выполняют все виды работ строительство и подготовка котельных, организация отопления и водоснабжения, обустройка вентиляции и проведение электричества. Специалисты ничего не утаивают, выполняют все виды работ, описанные в договоре. Быстро и качественно!",5
Леонид,18.10.2018 16:05,С февраля месяца не могу приступить к ремонту.Перед квартирой и в квартире выходит влага.на стенах грибок.Управляющая компания предлагает сушить своими силами.Одни отписки.Соседи сделали ремонт теперь жалеют.,1
Кристина,11.04.2018 22:23,"Опережают это конечно же весьма неплохо, но нам без спешки, лишь бы в срок.Уже объездили несколько жк от разных застройщиков, но больше всего пока тоже понравился Государев дом. Архитектура такая, со вкусом. Менеджеры в офисе все понятно у них объясняют, толковые сотрудники) Расспросили о предпочтениях, показали варианты, разные планировки. Ну и цены за квартиры нормальные у них, наверное будем брать именно в этой компании.",4
Анастасия,19.03.2018 21:06,"Я из Государевого дома  от Гранель. Компания хорошая, по срокам пока задержек нет, наоборот немного опережают пока их. Цены на квартиры доступные. Выбрала квартиру без отделки, так как хотела сама подобрать все материалы, и уже на примете была хорошая строительная и добросовестная бригада. Выбором жк пока довольна и застройщиком тоже.",3
Елизавета,06.03.2018 22:43,"Перед Новым годом получили свои ключики в Государевом доме! В квартире полностью все устроило, ну и перед праздником приятно жильцам сделали) Застройщику доверяла изначально, и не только потому, что в офисе менеджеры поют красиво, но и за репутацию знала, что это порядочная компания и дома свои сдают как нужно. Теперь можно сказать, убедилась на личном опыте)",3
Ольга,23.02.2018 14:30,"В поисках жилья я в прямом смысле слова ""перешерстила"" все компании, но остановилась всё-таки на этой. Компания давно на рынке, репутация вроде хорошая, есть завершенные комплексы, сдают практически всегда без задержек. Проектов у застройщика много интересных, много разных комплексов сейчас строится. Менеджер помогла подобрать квартиру по моим финансовым возможностям, купила двушку в Театральном парке. Пока жду своей очереди.",4
Виктор,07.02.2018 23:04,"Качество равноценно цене. Золотые хоромы в Гранель не обещают. Строят в срок, добротно. Я своей покупкой доволен.",3
Ева,01.02.2018 01:01,"Приятно, что еще остались застройщики которые не строят высотки, а делают малоэтажную застройку. Мы именно по этому выбрали Гранель, купили квартиру в Государевом Доме, на этапе строительства, тогда было возведено пол дома. Сейчас уже получили ключи, качеством довольны.",3
Анастасия,31.01.2018 20:13,"Гранель это именно тот застройщик на которого можно положиться. Квартиру у него купила в Театральном парке, комплекс просто очень удачный. Дома малоэтажные, транспортная доступность отличная. И что радует особенно, так это то, что когда появлялись проблемы и застройщик и УК полностью помогали в их решении.",3
