Name,Date,Review,Rating
Андрей,2023-07-21,"Застройщик честный и объекты сдает во время. Я брал квартиру на этапе строительства и конечно волновался, как все пройдет. Не обманут ли меня в будущем. Но получив ключи от квартиры могу сказать, что все так, как я и хотел. Квартира светлая с хорошим видом. В подъезде приятно находиться и во дворах тоже. Гранель надежный и честный застройщик.",5
Мила,2023-07-18,"Мы с мужем приобрели квартиру у застройщика Гранель по совету наших друзей и остались довольны тем, что получили. Жилье было сдано в срок и по всем обещаниям претензий нет. Отделка хорошая, придраться не к чему. По инфраструктуре тоже все отлично, много чего имеется поблизости. С парковкой думали будет туго, но и тут проблем не возникло, взяли в паркинге себе машиноместо. Мы довольны своей покупкой.",5
Дмитрий,2023-06-30,"Я остался хорошего мнения об этом застройщике. Покупал у Гранель квартиру в ЖК Бригантина. Полностью доволен своим выбором. Вид из окон просто потрясающий. Сам ЖК стильный и современный. Можно прогуляться вечером и полюбоваться видами. Конечно машин тут многовато, но застройщика строит большой многоуровневый паркинг. Да и подземные пакинги в каждом доме есть.",5
Василиса,2023-06-27,"Данный застройщик себя показал хорошо. Покупали квартиру у них в г. Королев. По срокам сдачи всё честно, не затягивали и мы получили ключи, как и обещали. Жилой комплекс в котором мы взяли квартиру отличный. Поблизости имеется много магазинов, аптек, кафе. Сама квартира уютная и светлая, подъезд чистенький. Дворы постоянно убирают и они ухоженные. Мы остались полностью довольны своим новым жильем.",5
Антон,2023-06-14,"Когда я решил купить квартиру, мне очень важно было обратиться к надежному застройщику, который ранее доказал свою квалификацию и компетенцию. Именно поэтому я обратился в ГК ""Гранель"". Я остался очень доволен результатами работы компании. Я также оценил удобство расположения дома и доступность всего рядом.",5
Мария,2023-06-09,"При покупке квартиры у ГК Гранель мы получили отличный сервис от менеджеров, которые всегда были готовы помочь и ответить на все наши вопросы. Мы получили квартиру во время. Отделка была выполнена хорошо. Мы довольны своим выбором и считаем что это надежный застройщик, который выполняет свою работу профессионально.",5
Вадим,2023-05-24,"ЖК «Майприорити Дубровка» - расположение классное, решились приобрести, наконец. Дом, уверен, будет основательный. Высокие окна, все стильное. Инфраструктура вся есть в этом районе, практически центр города. Рядом все магазины, кафе, крупный тц есть. Метро просто в двух шагах, прямой выезд на ттк есть. Ждем уже окончания строительства. Застройщику доверяю, несколько лет назад уже покупали у них квартиру. Сроки и обещания всегда соблюдает, никаких проблем не замечал.",5
Виктор,2023-05-22,"Покупали квартиру в жк «Театральный парк». Ключи дали вовремя. Домики красивые получились, не человейники. Выглядит как премиум жилье. Дворовую территорию оборудовали, есть спортивные и детские площадки. Квартира светлая, мы уже привыкли. Мы довольны, спасибо Гранель!",5
Алина,2023-05-19,"Пока только начала своё сотрудничество с гранелью. Вроде всё в порядке. В офисе сотрудница Ольга дала хорошую консультацию по строящемуся объекту, рассказала все нюансы и ответила на мои вопросы. Документы оформили быстро и без проблем. Взяла квартиру в ипотеку с первоначальным взносом, одобрили быстро. Теперь жду свою новенькую жилплощадь.",5
Андрей,2023-05-15,"На данный момент для меня Гранель оказался одним из лучших застройщиков в Подмосковье. Живу несколько лет в Алексеевской роще и очень нравится этот район. Людей здесь много, все разные, но хороших очень много. Дома здесь построены нормально, а ценник был нормальный. Да и со сроками никто мозги не делал, всё было чётко. Застройщика рекомендую!",5
Александра,2023-04-19,"Родители на мой 18 день рождения подарили мне квартиру. Дома очень классно сделаны, за что Гранели отдельный респект. Окна не продувают, отопление хорошее, планировка интересная. Мы быстро все документы оформили. Покупали уже в построенном корпусе, так что ещё и посмотрели всё заранее. Сам ЖК практически среди леса, что делает его ещё интересным. Застройщик отличное место выбрал для стройки)",5
Артур,2023-04-18,"Несколько лет назад брат покупал квартиру в ЖК “Высокие Жаворонки”, где стройка встала, начались проблемы, переносы сроков. Брат тогда переживал очень, что нас кинули. К счастью, застройщик нашелся - Гранель достроил корпуса. А сейчас строит там же ещё. Конечно после такой ситуации я сделал выводы, что это уже проверенная компания и в случае покупки квартиры обращусь к ним. Так и сделал - понравился их проект “Инновация” - как раз между Москвой и родным Одинцово. Стройка уже близка к завершению - на сайте Гранель удобно отслеживать процесс, так спокойнее.",5
Рустем,2023-04-13,"До обращения в Гранель совершенно не разбирался в покупке жилья. Что за долевое участие, как берётся ипотека и тому подобное - это всё было для меня абракадаброй, вот и консультировался у менеджеров из Гранель. Мне всё объяснили до самых тонкостей, какие бы вопросы я ни задавал. Когда попросил время подумать - не навязывались и не торопили с решением. В общем, сервисом я доволен. Взял у них квартиру в ипотеку, жду когда мой корпус достроится, осталось немного.",5
Михаил,2023-03-27,"Уже не первый раз приобретаю квартиру в Балашихе у этого застройщика. Не знаю, это мне так повезло или в принципе застройщик так работает, но проблем ещё ни разу не возникало. Всегда есть контакт. А на мои вопросы я получаю адекватные ответы. По моим квартирам всегда сдавалось всё в срок или раньше срока. Я купил две с разницей в несколько лет. Обе тёплые. Тот жк, который постарше всё ещё хорошо держится. Так что ничего плохого даже сказать не могу.",5
Елена,2023-03-23,"Впервые покупала себе квартиру и очень беспокоилась, учитывая всякие истории обманутых дольщиков и разорившихся застройщиков. И к счастью, со мной ничего такого не произошло. Мой жк сдали в срок. Планировка квартиры очень нравится. У нашего жк, кстати, хороший стеклопакет. Не знаю, у всех ли так. А по стоимости у этого застройщика есть очень демократичные варианты. Я довольна!",5
Михаил,2023-02-22,"От застройщика остались только положительные впечатления. В первую очередь, это отношение к своим клиентам. Сотрудники этой компании не только помогли выбрать квартиру, но и подробно рассказали о всех нюансах, связанных с покупкой жилья. Во-вторых, здесь предложили несколько вариантов оплаты. Я, как человек, не имеющий опыта в этом деле, доверился профессионалам и не пожалел. Оформление документов заняло около двух недель, и я стал участником долевого строительства. Вот жду свою квартиру и слежу за стройкой по видео на сайте.",5
Даниил,2023-01-25,"Застройщик обманывает своих покупателей, начнём с первого момента, ген. План района будет переделывать максимально убирая поликлинику, многоуровневый паркинг. Но самое интересное, как в бти уходят одни документы, а по факту в квартире батарея в другом месте. Не возможно дозвониться, дел нельзя иметь, вруны",1
Алина Камышова,2023-01-15,"Заключили ДДУ с Застройщиком 5 апреля 2022 года, по ДДУ Застройщик обязан передать Квартиру Участнику долевого строительства не позднее 30 июня 2023 года. По ДДУ мы покупали квартиру с отделкой от застройщика, другого вам арта предусмотрено не было. Однако темп строительства объекта якобы оказался быстрее, и Застройщиком было предложено получить квартиру уже 19 ноября 2022 года. В этот день, при осмотре квартиры - выяснилось что ремонт в квартире не производился вообще, т.е. Застройщик хотел сдать квартиру, нарушая условия ДДУ - без ремонта. Мой муж отказался от получения ключей, при обсудил с прорабом ряд переделок и устранение недостатков, а именно: протянуть ТВ кабель, Интернет кабель, переделать трубы водоснабжения, которые были сделаны неправильно. Вот уже 15 января - ремонт в квартире сдвинулся с «мертвой точки», однако все халатно и некачественно, в грязи и говне. Мало того, в квартире на данный момент проживают рабочие, пользуются ванной, унитазом и элементарно не убирают за собой, превращая квартиру в помойку. До сих пор не заведён Интернет кабель, повреждена межкомнатная дверь в санузел, не натянут потолок в санузле, подоконники испачканы краской, на оконных петлях не стоят накладки, между плиткой и ванной огромная щель, которая не заделана. Фото есть, приложить не даёт сайт. В этом же доме очень многие квартиры уже сданы, и в них проживают собственники. Мы же до сих пор ключи получить не можем. Более того, после увиденной помойки будем добиваться устранения всех «косяков» и замены используемых сантехприборов.",1
Ирина,2022-12-22,"Живем в ЖК, который построил Гранель. Квартира уютная и теплая.",5
Андрей Лакманов,2022-11-29,"Купил в квартиру в ЖК ""Императорские Мытищи"", к качеству нареканий нет, все сделали добросовестно. сейчас в ремонте, нравится, что и ук всегда на связи, быстро решает возникающие вопросы. Жду лета, когда перееду. Природа здесь очаровала сразу, рядом Пироговка - вода и лес. Другие варианты и не рассматривал.",5
VALER1,2022-11-29,"Нормальный застройщик, строит в Мск и МО, дома получаются теплые. Ключи выдают в срок.",5
Николай,2022-10-29,"Купили квартиру на стадии строительства, потолки оказались 2.6м. Пипец",2
Алекс,2022-10-25,"Приобретали у Гранель несколько квартир в разных жк, в целом довольны. За эту цену вообще отлично. Квартиры теплые, планировки нормальные, неплохо.",5
Айшат,2022-10-06,"Приобрела квартиру у Гранель. Осталась очень довольна.Сделка совершалась онлайн,но проходило всё пошагово,доступно.Менеджер Роман всегда был на связи. Жилой комплекс понравился.Ключи от квартиры получили даже раньше срока. Спасибо Гранель????",5
Вадим,2022-09-11,"Гранель понравился открытостью, количеством успешно сданных жк и довольных жильцов, ну и архитектурой, конечно. Для меня не только важно увидеть все документы воочию (у них с этим все в порядке, в офисе продаж предоставили все по первому звуку), но и каждый день смотреть на дом, который строится и восхищаться. Все-таки я визуал)",5
Елизавета,2022-08-29,"Вначале августа приобрели квартиру в ЖК ""Аникеевский"", с выбором помогал менеджер компании застройщика ""Гранель"" Андреев Максим Владимирович. Настоящий специалист: дружелюбный, всегда на связи, подробно отвечал на все мои тысячу вопросов! Очень рады, что попали именно к нему. Надеюсь, что компания ""Гранель"" ценит своих сотрудников и финансово поощрит Максима. Спасибо! Ждём ключи, планируем ремонт. С уважением, Елизавета.",5
Сергей,2022-08-17,"Благодарен за индивидуальный подход. Помогли решить непростой вопрос с ипотекой, подобрали вариант, на который даже сначала не рассчитывали. До конца года жду ключики.",5
Роман,2021-12-15,"Наверное, год наблюдал за этим застройщиком, не задерживает ли, какой результат получается и почём продаёт. Вроде все более менее. В итоге у Гранель и взял.",5
Владимир,2021-11-28,Вступать в долевое - дело конечно рискованное. Но Гранель вроде надёжные.,5
Пользователь,2021-09-19,"Застрою надо зарабатывать, но при этом сдавать комплексы сколько-нибудь нормального уровня по реальным ценам. Гранель по-моему мнению умудряется делать и то и то другое. Респект.",5
Васильев Сергей,2021-09-09,"Мне кажется, компания заняла свою нишу - строить простое доступное жильё. В условиях постоянно снижающихся реальных доходов населения. Это весьма кстати. Кто-то же должен строить недорогие и нормальные квартиры в Москве и в её окружении.",5
Виталий,2021-08-24,"Понятно, что в стройке всегда есть определённые риски, поэтому лучше связываться с серьёзной крупной организацией. Гранель уже так основательно закрепилась на рынке, работает стабильно. так что мы взяли жильё в их ЖК без особых опасений.",5
PaTRUEsheff,2021-08-14,Гранель сроит много жк по Московской области. Всё в основном успешно реализуется. Работу этого застройщика оценил бы выше среднего.,5
Антон,2021-08-08,"Компании в следующем году уже 30 лет. так понимаю, опыта у них достаточно для того, чтобы строить и сдавать жильё.",5
Мария Долгих,2021-07-27,"Как-то наелась жизни в мегаполисе, есть мысль перебраться в Подмосковье. Транспортное сообщение со многими областными городами сейчас налажено хорошо, так что в этом плане проблем нет. Основная задача - выбрать жильё. У Гранель много в Подмосковье строится.",5
Серов,2021-07-21,"Покупал у Гранель квартиры два раза. Всё складывалось благополучно. Дома в нормальном состоянии, дворы благоустроены. Может с жк повезло, не знаю, но как-то так.",5
DRUG,2021-07-08,"Цены на стройматериалы растут, услуги подрядчиков тоже не дешевеют, так что не удивительно, что и цены на новостройки увеличиваются. У Гранель пока ещё есть варианты доступные.",5
Илья,2021-06-25,"Перед покупкой жилья тупо гуглили “лучшие застройщики Москвы”. Изучали первые пару десятков позиций (дальше уже не смотрели). В итоге выбрали компанию Гранель. У них просто недорого и норм. Гранель, кстати, что по потребительским качествам ЖК, что по объёму текущего строительства, всегда была в этой первой двадцатке.",5
Дмитрий,2021-06-22,"Застройщик крепкий, раз умудряется который год в срок достраивать и запускать кучу домов",5
Пользователь,2021-03-18,"Главная заслуга данного застройщика в том, что он доделывает проекты до конца. И старается в срок сдавать. Редко когда затягивает, как большинство. Поэтому так долго и держится на рынке.",5
Елена Зудилин Григорий,2021-01-15,"Здравствуйте!Хочу выразить Большую Благодарность сотруднику Компании Зудилину Григорию,выбирая новостройку очень сомневалась ,но Зудилин Григорий профессионально и качественно,терпеливо.Провёл меня и завершил мой Выбор!,за что Ему Очень Очень Благодарна.Берегите Таких Сотрудников,Профессионалов Своего Дела!",5
Лиса Алиса,2020-11-05,"Вчера была у дочери в ЖК Театральный парк.Очень порадовалась за свою дочь,которая купила там квартиру.Насчёт шумоизоляции не могу пожаловаться-во всём доме ремонт идёт вовсю-дом только что сдали,никакого дискомфорта.У подъездов газончики,кустики посажены.Мне всё понравилось.И для людей с ограниченными возможностями всё продуманно.Сдали дом практически вовремя-что тоже в пользу застройщика говорит.В общем,я за Гранель!",5
Пользователь,2020-10-29,"Уже довольно давно знакомы с застройщиком. Мама была в числе тех, кому Гранель помогли в ЖК Лебединое озеро, когда они взяли на себя обязательства по выплате компенсаций за обанкротившегося застроя. В общем тогда очень здорово выручили людей.",5
Пользователь,2020-09-14,"Мне нравится гранель. Отличный застройщик. С адекватными ценами относительно расположения и класса жилья. Нравится еще доступный и понятный сайт, где можно наглядно изучить планировки квартир и сравнить их. И со сроками сдачи все отлично, иногда объект сдается раньше.",5
Владислав Н.,2020-07-30,"Хороший застройщик. Не задирает цены, не халтурит с качеством, а если где-то случаются проблемы, стараются быстро всё исправить. УК в их комплексах работают хорошо, на территории всегда чисто и порядок. По мере надобности планируют и строят инфраструктурные объекты, школы, дет. сады.",5
Инга,2020-07-23,"О застройщике я узнала от знакомых, они, кстати, и посоветовали брать квартиру у Гранели, а сами покупали в Театральном парке. Говорили, что цены нормальные и планировки есть абсолютно на любой вкус и цвет, плюс все ЖК сдаются с опережением графиков. Я приехала когда в офис, просмотрела почти все возможные варианты и остановилась на «ЖК Москвичка», уж очень давно хотела жить в многоэтажке и плюс ко всему там развитая инфраструктура и комплекс находится всего в 5 км от МКАД и в 300 метрах пути от станции метро Коммунарка. Добраться в любую точку Москвы не составит труда, несмотря на то, что я без машины.",5
Игорь,2020-07-22,"Я с застройщиком уже сталкивался в своё время, был опыт покупки квартиры у Гранели. Родители переезжали из деревни, и я помогал им квартиру подобрать. Сейчас они чуть меньше, чем полгода живут Императорских Мытищах и им все нравится. А мы с женой предпочли жить в театральном парке. Так как Гранель все время на слуху, застройщика мы сразу выбрали, а вот с ЖК долго определиться не могли, выбрали в итоге Театральный парк, из-за экологии, да и комплекс малоэтажный, рядом есть лес и река, хорошее место для семьи.",5
Пользователь,2020-07-13,"Гранель-весьма не плохой застройщик. Все проекты сдаёт вовремя, берется за чужие долгострои, да и по качеству превосходит большинство, как мне кажется. Оформляли квартиру в Государевом доме. Быстро подготовили документы, без проблем получили ипотеку, помогли компетентные менеджеры. Сам комплекс тоже порадовал, приемка квартиры прошла гладко, мелочи подправили за пару дней.",5
Саша,2020-07-02,"Из плюсов доступная цена. Не далеко от Москвы, зимой очень тепло в домах. Минусы : Коммунальные платежи дорогие на 53 кв м на 2х комнатную 8000-9000руб зимой и 6000р летом. Тонкие стены слышно все, тратуары провалились и года нет, фасадная плитка выпало, входная дверь поломанна через месяц. Окна сломались тоже месяца через 2. Короче картонные коробки из очень низкого качества. Нет парковки.",1
Вера,2020-06-22,"Всем доброго дня! Приобрела квартиру в строящемся доме без отделки. По проекту предусмотрена лоджия, но, как выяснилось, застройщик не возводит перегородку на лоджию, и размещает отопление на лоджии. По закону, размещение отопления на лоджиях и балконах запрещено. Теперь стоит вопрос, на всех ли объектах Гранеля такая ситуация? Каким образом в данном случае будет выглядеть план БТИ, включат ли данную площадь в жилую? Как будет рассчитываться коммунальный платёж по отоплению? И насколько проблематично произвести и согласовать переустройство с переносом батареи в комнату? Поделитесь опытом, пожалуйста. Спасибо!",5
Ринат,2020-06-04,"А я жду старта продаж второй очереди в Бригантине. Буду брать студию по возможности, для сдачи. Интересный проект от Гранель - до мкада всего 5 км, пока инфраструктура в соседних районах, но вполне доступна. На территории комплекса планируется стройка дет садов, школы, даже поликлиники. В общем полностью новый микрорайон, совсем близко к Москве. Я думаю место перспективное, да и застройщик довольно надежный - реализует много проектов, входит в ТОП-10 застройщиков РФ по объему текущего строительства, так что буду вкладываться.",5
Семён Кривошеев,2020-05-21,"Планирую покупать квартиру в ЖК Бригантина, надоело платить хамоватым арендодателям. Выбрал застройщика Гранель, потому что нашел самые доступные для себя цены, в сочетании с подходящим местом - легко добираться до работы. Буду брать в первой очереди строительства - в 14 корпусе, каком из двух еще не решил, смотрю варианты планировок. Эти оба корпуса уже к концу года должны быть сданы, думаю проблем не будет, стройка идет как надо. Отдел продаж у Гранель работает оперативно, быстро накидали мне предложения, вместе с условиями по оплате. В общем надеюсь новый год уже буду праздновать в своей квартире.",5
Пользователь,2020-05-15,"Оформляем трехкомнатную квартиру в Тринити по программе Детская ипотека с государственной поддержкой, менеджер хорошо помогает, по все вопросам консультирует. Квартиры почти на 79 кв.м обошлась почти в 13 млн. Планировка удобная, кухня большая, как мы и искали, на 16кв, плюс гостиная на 16кв, другие комнаты чуть поменьше будут, на 9 и 11 кв.м, санузел раздельный.",5
Пользователь,2020-04-17,"Хочу взять квартиру в Тринити, тем более сейчас действует скидка про онлайн бронировании на покупку. Договор надо подписать до конца месяца, но зато оплатить можно в конце июня. Таких условий еще нигде встречал. За Гранель наблюдаю месяца три, как остановил свой выбор на Тринити, они вообще скидочные акции часто устраивают. Да и дома сдают, всё оперативно у них.",4
Игорь №561 ),2020-04-12,"Взял дистанционно студию без ремонта в Новой Алексеевской Роще (ни разу не ездил в офис). Ранее выбирал квартиру пару лет, а тут так получилось, что за 3 дня с помощью менеджера оформил все документы, даже попал по акцию, и сэкономил тысяч 80 ) Спасибо моему менеджеру Шакирову Владимиру !)",5
Пользователь,2020-02-29,"Рады что наша новостройка оказалась в руках данного застройщика. Наш жк ""Экопарк Нахабино"", нынешняя ""Малина"" забросил прежний застройщик и комплекс был объявлен долгостроем. Когда Гранель взялась за наш комплекс, конечно мы обрадовались, хотя доля сомнения всё же была, что стройка так и не завершится. Но нам повезло, застройщик оказался надёжный, дело до конца довёл, долгожданные ключи получили прошлой осенью.",4
Сергей,2020-02-29,"Купил квартиру в Алексеевской роще, жена стала мыть окна, заметила,что одно окно запотевает внутри. Недавно появилось объявление, что окна будут диагностировался на выявление дефектов, но по указанному телефону никто не отвечает. Ответьте, что делать дальше",4
Пользователь,2020-02-28,"Мы давно живем уже в новотроицком. Квартира своих денег стоит. Отделку мы делали сами и во время ремонта косяков по качеству не нашли, к тому же квартира очень теплая. Сейчас дочери помогаем с покупкой квартиры в Инновации, думаю там будет не хуже чем у нас.",5
Пользователь,2019-12-06,"Живём в театральном парке, 30к. В октябре получили ключи от квартиры, а совсем недавно заселились после ремонта. Застройщик постарался, качество домов хорошее, никаких гарант случаев во время ремонта не возникло. Комплекс малоэтажный, тут уютно. Район подобран отлично, рядом река Клязьма, свежий воздух. При этом до Мкада всего 13 км дороги, добираюсь на работу меньше чем за полчаса. Приобретением с женой довольны, ждём окончания строительства остальных корпусов и инфраструктуры.",5
Пользователь,2019-12-05,"У нас квартира в жк Малина. Многим известно что первоначальный застройщик кинул нас, своих дольщиков, а Гранель взялся за долгострой и смог всё же закончить объект. Ключи мы получили в октябре 2019 года. Давно уже думали, что профукали мы квартиру и наши многочисленные пикеты никак не помогут. Конечно не всё всегда шло как по маслу, но это и понятно, проект не от Гранель, много было работ над ошибками старого застройщика. Поэтому застройщику действительно благодарны, жильё получили.",5
Пользователь,2019-11-29,"Дико переживала за квартиру в Государев доме, сроки, качество, первая квартира как никак. Но все слава богу все обошлось, ключи вовремя выдали, да и по качеству проблем не увидела, ремонт бригада быстро сделала",5
Пользователь,2019-11-29,"Квартал Европа наш сдан окончательно вчера! Все еще не верится, как во сне каком-то, честное слово. Эти суды и заморочки с Элиткомом, казалось, что всё, остались без своих квартир. Быстрее дело пошло, когда нас стал строить Гранель, просто чудо какое-то. И Джефу Монсону дай бог здоровья, помог ускорить процесс!",5
Roman D,2019-11-29,"В конце октября получили ключи от двушки в 44 корпусе жк Государев дом. Если честно - начинали уже нервничать, так как корпуса другие без отделки получили все раньше нас, а наш с отделкой и дольше по времени. Не намного, но все таки. Оказалось, что косячок исправляли. Исправили и выдали ключи - это был самый радостный день. И мы взяли с отделкой - не пожалели, зато у нас теперь подъезды более аккуратные, чем в корпусах без отделки.",5
Пользователь,2019-11-28,"Брала в Театральном парке однокомнатную, 6 корпус. ЖК довольна – чисто, тихо и соседи приятные. С покупкой и документами не было трудностей, за что отдельное спасибо менеджерам, объясняют доступно и связь постоянно поддерживают, когда вопросы возникают",5
Арина,2019-11-27,"Сейчас у них на странице VK такое объявление: ""Если вы стоите — сядьте, если сидите — лягте. Такого раньше не было и вот опять! Мы объявляем старт акции «Новогодние условия – закачаешься!». С 23 ноября и до 31 декабря 2019 года включительно вы сможете приобрести квартиру с выгодой до 15% во всех наших проектах."" А теперь правда об этом супер предложение: Я бала у них в офисе неделю назад, квартира которую я рассматривала стоила 3 800 000 руб в Инновации (это цена уже с 13% скидкой, на самом деле эта скидка условная, для заманиловки, стоимость 3 800 000 это реальная стоимость квартир 34 кв2 в Сколково), и теперь они добавили к этой обычной скидке плюс 2%, и ""типо"" получается 15%, но самое смешное, что за неделю они уже повысили цену на 5-6%, теперь эта квартира стоит уже 4 000 000 руб (с так называемой 13% скидкой), страшно представить как вырастут цены к новому году. Что получается по факту, повысили на 6%, что бы дать 2%. Я очень расстроилась, т.к. реально хотела купить квартиру в этом ЖК и готова была оплатить полностью. Но буду искать, что нибудь другое. Жаль, что правительство не контролирует стоимость жилья, надо поднимать это вопрос, да я не хочу брать ипотеку, но я коплю уже много лет и что получается ""осел и морковка"".",1
Пользователь,2019-11-26,"Не советую. Купили квартиру по дду в ЖК Малина и не можем собственность оформить, потому что застройщик поставил квартиру на кадастровый учёт с неправильной площадью. И ничего теперь не делает. Что теперь делать непонятно",1
