Name,Date,Review,Rating
Влад Телятников,2025-04-11,"Родители помогли с первоначальным взносом, и я смог купить студию. Для первого жилья - отличный вариант, главное, свое. Соседи в основном такие же молодые, как я, атмосфера приятная. Утром, конечно, приходится пораньше выезжать, чтобы в пробках не стоять, но я привык. Зато вечером приятно выйти на балкон с чашкой чая - вид на закат отличный. Плюсы: современная планировка, хорошая шумоизоляция, кафешка на первом этаже. Минусы: пока еще идет стройка соседних корпусов, бывает шумно днем",5
Раиса,2025-04-10,"Купили квартиру с мужем для инвестиции, но в итоге решили сами переехать. Подкупила экология - рядом лесопарк, воздух совсем другой, не то что в центре. Квартира светлая, окна на восток и запад, солнце и утром, и вечером. Конечно, до метро теперь дольше добираться, но что поделать, за все приходится платить. Плюсы: тишина, природа, качественное строительство. Минусы: до хороших магазинов приходится ездить, местных пока маловато",5
Никита,2025-04-08,"Мы с семьей переехали от родителей в новостройку пару месяцев назад. Детям тут раздолье - во дворе большая детская площадка, до школы буквально 5 минут пешком. С отделкой решили не заморачиваться, взяли готовый вариант от застройщика. Сэкономили кучу времени и нервов, хотя обои, конечно, не такие, какие бы я выбрала сама. Плюсы: удобная планировка, нормальные соседи, большой двор. Минусы: утром бывают пробки на выезде, да и супермаркет пока только один на весь район",5
Артём,2025-04-05,"После 5 лет аренды наконец-то решились на ипотеку. Как посчитали с мужем - платежи примерно одинаковые, но тут хотя бы своё будет. Выбирали в основном по локации, чтобы мужу удобно было до работы добираться. Квартира небольшая, но для нас двоих вполне хватает. Плюсы: отделка приличная, не пришлось сразу ремонт делать, вся инфраструктура рядом. Минусы: парковка часто забита, приходится иногда далековато от дома оставлять машину",5
Анастасия Смирнова,2025-04-03,"Застройщик ужасный ! Задержка выдачи ключей ЖК Пригород Лесное ! О задержке не предупреждают , предупреждают лишь если во время эксплуатацию не прошел дом , а то что по договору во время ключи не дают об этом не обязаны , а вы сидите и ждите , и им за это ничего не будет т.к дом они ввели в эксплуатацию , деньги получили , на про срок у них мораторий (спасибо государству нашему , все для людей ) . Поэтому хотите купить квартиру , Самолет обходите стороной !",1
Роман Акутин,2025-03-31,"Застройщик нормальный, комплексов много по Москве и Подмосковью. Две квартиры у них куплено. По обеим всё хорошо было на приёмке, хотя мы и покупали из без отделки. Ценники средние, не завышают необоснованно. Лучше всего покупать на котловане, выгода очевидная",5
prokopov.anton,2025-03-26,"Купили квартиру в одной из их новостроек. Недавно получили ключи, на днях переезжаем. Хочу отметить работу персонала. Менеджеры внимательные к мелочам, квартиру покупали в ипотеку, поэтому с нами работала сразу несколько человек. Прошлись по каждому пункту договоров, все моменты нам расшифровали понятным языком. Покупка прошла легко, чего вообще не ожидали",5
Николай Поселянов,2025-03-23,"В жк Люберцы взяли сразу две квартиры. Одну себе, вторую родителям жены. Они давно уже собирались переехать поближе к нам. Продали их квартиру и купили здесь. А свою взяли в ипотеку. Район более чем устраивает. Есть магазины, поликлиника, лицей, остановки, парковки. Рядом большое озеро, лес. Место годное для жизни",5
Ирина и Артур Григорян,2025-03-20,"Уже 3 месяц не могу догнать средства за бронирование 3х квартир . Менеджеры не перезванивают, некорректно отрабатывают заявки, мне просто не повезло с менеджерами , из-за этого я отказалась и повременила покупку квартиры.. написала и отправила заявления на возврат средств за бронирование , вернулось только 1. 0 клиентоориентированности, 0 ответственности, 0% отработки заявок, запросов. Не рекомендую !",1
Дмитрий Б.,2025-03-19,"Я от этого застройщика взял квартиру в Томилино Парке. Район хороший. Магазины под рукой, если нужен большой гипермаркет, на машине можно быстро добраться до торговых центров в ближайших районах. Поликлиники пока своей нет, но строительство уже идёт, так что этот вопрос решится со временем. Сам комплекс современный, много зелёных зон, детские и спортивные площадки оборудованы неплохо. Место приятное.",5
Антонина,2025-03-17,"Купили апарты в ЖК Перец (сейчас Пятницкое шоссе 58), дом был готов еще в 2023 году, по ДДУ сдача дома июнь 2024. Долго не могли получить РВЭ, наконец-то получили (28.02.2025), выдачу ключей «отдел заселения» опять переносят которую неделю. Связи с застройщиком нет, вернее она номинальная, девушки на горячей линии ничего не знают, о причинах задержек и точных сроках, говорят про ключи в июне 2025 или 31.12.2025. Беспорядок полнейший.",1
Светлана Александрова,2025-03-14,"В очередной раз нас ""кинул"" Застройщик ГК Самолет, сообщив, что переносят заселение до лета, т. е. уже год будет как волынят нас. У нас ипотека, несем большие убытки. Опять ждут продление моратория на отмену взыскания неустойки, пени... Одним словом, беспредельщики, никогда не связывайтесь с этим бессовестным застройщиком, берегите нервы и деньги, учитесь на чужих ошибках!",1
Надежда,2025-03-14,"Обращалась по поводу выбора квартиры с менеджером ,он не сказал ,что это аппартаменты,видимо надеялся что забронирую и уже не откажусь.Мелочь,но не приятно,несмотря на скидки и сроки сдачи,выбрала другого застройщика.",2
Артемий,2025-03-14,"Выбрали квартиру в ЖК от ГК Самолет и не пожалели. Сдача дома без задержек, качество отделки на высоте. Особенно радует инфраструктура — школа и детский сад прямо в комплексе, много зелени во дворе. Менеджеры всегда на связи, даже после сделки. Рекомендую застройщика тем, кто ценит надежность и комфорт",5
Артемий,2025-03-11,"Мне понравилось обслуживание, обслужили за свою цену на 100 процент просто пушка, поэтому 5 звёзд",5
Татьяна,2025-03-04,"В Алхимово я переехала недавно, но никаких проблем как обычно бывает в новых домах, не вижу. Все работает, нет перебоев по воде или с вывозом мусора. Даже ремонт пока решила не делать, ремонт от застройщика простой, но универсальный – любую мебель ставь, добавляй шторы и другой текстиль, и все отлично",5
Михаил,2025-03-02,"Нам в Самолете понравилось, что с самого начала сопровождали сделку. Менеджер помог и выбрать ЖК, и найти вариант, который нам по средствам. Учли, что у нас двое детей и нам хотелось, чтобы рядом была вся нужная инфраструктура – больница, садик, еще парк рядом. Вот наконец-то мы переехали в свою квартиру и обустраиваемся потихоньку. Главное, что больше не снимаем чужое жилье, а живем на своих квадратных метрах.",5
Никита,2025-02-28,"Мы живем в арендованной квартире 8 лет. Вернее, жили, пока не въехали в новую квартиру в Томилино. Ставки аренды такие, что стало дешевле купить квартиру в ипотеку. Это тоже не так просто, но лучше платить за свое жилье, чем за чужое. Считаю, нам повезло, выбрали отличный вариант, тут все есть для жизни.",5
Галина,2025-02-26,"При покупке студии в Молжаниново была завышена стоимость, обещали что заселение 30.11.2024, до сих пор квартиру не сдали и не обещают, каждый день ответ, ждите смс от недели до 3-х месяцев, поэтому не верьте менеджерам самолёта, не думала что придется платить за съем и за ипотеку, в сумме многовато получается и ничего сейчас не предъявить, в связи с продлением моратория, все же для нас, для народа, застройщики только обещают и никакой управы нет простым людям, поэтому думайте, когда решили покупать квартиру в самолете",1
Наталья,2025-02-19,"Удачно переехали в Горки парк, сейчас вот ждем уже вторую квартиру в новой очереди. Тут окружение в самый раз для нас, лесопарк, пруды - очень классно. На балконах нет остекления, это немного печалит, но зато по всем остальным параметрам нас все устраивает.",5
Валентина Гвоздилова,2025-02-14,"Живем с мужем и сыном в ЖК Большое Путилково уже больше года. Нам очень нравится наш дом. Хорошая новостройка с удобным входом для колясок и хорошими такими площадками для прогулок с малышами. В нашем ЖК есть свой детский сад и школа, магазинчики на первом этаже. Все что необходимо для жизни под рукой. Это неплохо так время экономит на разъездах за покупками и отвозом ребенка в сад перед работой особенно.",5
Дмитрий Усачин,2025-02-08,"Мне комфортно в Новом Внукове от Самолёта. Дом добротный, тёплый. Квартира у меня хоть и однокомнатная, но удобная, со звукоизоляцией проблем не имею. По отделке, когда заезжал, вопросов не возникло, вполне неплохо всё сделали. Касаемо УК, нормально работают. Во дворе чисто, мусор вывозят вовремя, за освещением и придомовой территорией следят. В районе много магазинов, и постоянно что-то новое открывается. И что для меня самое важное, на работу до аэропорта по Киевскому шоссе ехать на авто не больше четверти часа.",5
Алина,2025-01-31,"К выбору квартиры подошла основательно. Сначала определилась с застройщиком. Среди всех отдала предпочтение Самолету. И уже среди их проектов нашла жк, которая мне более всего подходил по удобствам. Так я и купила квартиру в жк Горки парк",5
Михаил,2025-01-28,"Переехали мы год назад в новостройку от компании «самолет» и увидели что значит «работать только ради своей выгоды». Начиная с того что провайдера по Интернету подключили самого ужасного что только можно. Заканчиваю ужасным внутреним ремонтом. Больше всего вопрос к интернету и правилам данной компании. Интернет на районе выключается в день стабильно раза 2 по 3-4 часа, когда обращаемся к застройщикам-глаза закрываются не знают что делать. Выключается свет так же часами, весь район погружается во мрак и ничего не работает. Провайдера поменять не разрешают, из за определенных договоров среди провайдерами. Если вы жалеете свои нервы и время, ни в коем случае не покупайте у этого застройщика квартиры. Делают лишь бы сделать и не думают о жильцах.",1
Ольга Николина,2025-01-24,"Живу пол года в жилом комплексе Пригород Лесное. Тут и магазины рядом есть и всякие салоны, кафешки. С маркет плейсами все ок, короче, все устраивает. Покупала пару лет назад квартиру, брала ипотеку, уже половину выплатила.",5
Евгения Жовниренко,2025-01-21,"Категорически не рекомендую самолёт.Все отлично было до того как прошло время выдачи ключей .На данный момент задержка 2 мес,но основная проблема с которой столкнулись дольщики -это постоянная нервотрепка. За 2 мес было не меньше 8!переносов.Самолёт об этом даже не сообщает ,а просто в самый последний момент переносит ,и об этом Вы узнаёте из чата или звонок на горячую линию Связаться с руководством не получится,везде отфутболивают ждите ждите ждите Никакой конкретики . 2 мес идёт передача инженерных работ(то,что должно быть готово на этапе получения рвэ)",1
Мarina,2025-01-20,"Остановилась на несколько ЖК от Самолёта, но в конце все-таки выбрала Томилино парк. Жить тут вполне удобно. Магазины поблизости имеются. Если по-крупному закупиться надо, то можно в соседние ТЦ поехать в Томилино, Люберцы или Котельники. Всего 20 минут на авто до них, ближе, чем в мегаполис ехать. Не хватает поликлиники. По сильной нужде надо ехать в Октябрьский или в то же Томилино. Однако скоро будет своя районная, её уже строят, так что надобность кататься в другие отпадёт сама собой. А что касается ЖК, он вполне прилично обустроен. Только один минус, площадка для выгула собак ну совсем крохотная. Но хорошо, что рядом лес. Так что Томилина парк неплох.",5
vladimir.dubrakov,2025-01-06,"Купили в Алхимово квартиру, евро двушку взяли. Не хотели брать ипотеку, но если случится пополнение, то придется менять на больше метров и тогда уж точно придется ее брать. Но, в любом случае, останемся в этом жк, тут хороший воздух и все ок с потребительскими моментами - магазины, аптеки и тд.",5
Диана,2024-12-25,"Очень пожалела, что приобрела квартиру именно у застройщика ""Самолёт"". При продаже обещали "" Золотые горы"" И предоставление скидки, и полное информирование про акции, и помощь в оформление ипотеки, и полное сопровождение по любым вопросам. Предоставили время для продажи квартиры на первоначальный взнос. В итоге менеджер который продавал уволилась, другие не выходят на связь, две недели звонила, Скидки конечно мне ни кто не предоставил. Так кроме этого со мной по хамски общались. После того как я пыталась связаться с менеджером оставляя много заявок. Мне вообще заявили, что это всё мои проблемы и ни о каких скидках речи не может быть, читайте договор, ни какие доп. соглашения мне делать не будут, как будто я сама решила сэкономить и выпрашиваю скидку. Так ладно скидку не предоставили, ещё сказали вообще читайте договор, и это Ваши проблемы надо было раньше думать, а не тянуть до последнего, квартира уже продана и Вами заниматься ни кто не будет, сейчас конец года ни кто уже не работает, ипотеку оформлять не будут, идите сами в банк и решайте свои проблемы, так же будите платить пени за каждый день, читайте всё в договоре. Деньги на первоначальный взнос, что не знаете, сами берите и вносите. Вот так обещания совпадают с реальностью, ладно скидку не захотели предоставлять, так ещё даже не готовы общаться. Конечно сама виновата, что поверила словам при продаже, всë продали, проценты получили, дальше я не интересна. Так же сама забронировала кладовку, но со мной не связались по этому вопросу, оставляла заявки, готова купить оформите договор, но сумма маленькая со мной далее не связываются, договор не готовят, менеджер по продажам которая сказала, что мои проблемы всё тоже вообще ни чего не сделала. В общем очень не приятно до слез, обещают одно, а потом оказывается, что ты за ними бегаешь выпрашиваешь, с тобой даже на связь не выходят и с ипотекой разбирайся сама, ни какого сопровождения от застройщика нет. Так ещё разговаривают так, что думать раньше надо было это Ваши проблемы, тяните до последнего и платите пени.... Разберусь с ипотекой сама, заплачу эти пени, но жить в этой квартире не буду, продам при первой возможности и никогда больше не рассмотрю этого застройщика и всем не рекомендую.",1
Максим Стародумов,2024-12-16,"Жилой комплекс Спутник нам зашел на все 100. И ездить теперь удобно, есть выезд на Новую Ригу, а мы работаем как раз в области, а МКАД вечно стоит. И в новом жк жить одно удовольствие, двор, благоустройство, магазины - все ок тут с этим. Да еще и вид из окна шикарный, на Живописную бухту!",5
Елена О.,2024-12-11,"Удобный ЖК с закрытым двором и облагороженной территорией. На стоянке сухо, дом тёплый. Квартира у меня тоже хорошая, уже с отделкой, ремонтом как таковым не занимался, но кое-что поменял на свой вкус. С коммунальными услугами проблем не вижу, вода, свет, газ - всё как положено. Коммерция в комплексе достаточно развита. Вообще в Алхимово вполне комфортно.",5
stas.zamotin,2024-12-07,"Нормальный ЖК. Соответствует комфорт-классу. Парковка есть, кладовые имеются. Двор озеленён, места для релакса и даже занятий спортом организовали. Магазинов нужных достаточно поблизости. По квартире, полученной, у меня тоже без претензий. Чистовая отделка качественная. Благодаря этому с остальными ремонтными работами мастера за месяц справились. В принципе жить в Эко Бунино удобно. Единственное, метро не близко, но я чаще машиной пользуюсь, чем общественным транспортом, так что норм.",5
plohova.elena,2024-11-30,"Наш ЖК построен недалеко от Пироговского лесопарка, ЖК Мытищи Парк. Заселились в этом году. Квартирой довольна. Хорошая планировка, светлая. Сам комплекс современный, все сделано с умом.",5
Наталия,2024-11-29,"Имела дело с разными застройщиками, но из крупных этот хуже всех! Приобрела студию в Люберцах. Задержали срок передачи на 7 месяцев. При этом часть дома квартиры получили, а часть не могут получить все эти месяцы. Приезжаешь по их вызову принимать квартиру (с сертифицированным приемщиком), а там помимо нескольких десятков мелких недоделок есть ещё такие крупные, как, например, полное отсутствие в санузле вентиляционного отверстия!!! Просто забыли сделать ????! Повторно нас вызывали на приёмку 4 раза (каждый раз заново платила приемщику) и не исправляли ничего вообще, включая отсутствие вентиляции и пр. Справку для ипотечного банка о задержке передачи квартиры, чтобы не было штрафов по кредиту, не выдают, квартиру не делают. Видимо, хотят взять измором. Дозвониться по телефону до какого-либо ответственного лица невозможно - ""футболят"" на этапе горячей линии. Оформляют заявку и забывают про нее. Мы оформили 9 (!) заявок - никакого результата. Не связывайтесь, если дороги нервы, время и деньги!",1
Наталья Белобрудова,2024-11-22,"Когда я переехала в Большое Путилково, сначала не могла привыкнуть к этим высоким новостройкам. Но сейчас, спустя пол года, мне все здесь уже нравится. Потому что здесь много магазинов, пекарен, кафешек, салонов, короче, всего! Никуда не нужно ехать, чтобы комфортно жить.",5
Юлия Еськова,2024-11-18,"Планируется достаточно большая застройка домами, собственная социальная инфраструктура, коммерция. Дома уже некоторые заселяются, люди живут. Пока что магазинов ещё мало, но всё впереди. Обычно коммерция быстро подтягивается",5
Валентин Габзалилов,2024-11-09,"Хочу выразить благодарность менеджеру Воронцову Андрею. Лучший менеджер из всех с кем пришлось работать во время покупки. Всегда на связи, по всем вопросам оперативный, квалифицированный ответ, даже после того когда передал менеджеру по сопровождению, оставался на связи и лично решал все проблемы. В будущем, если надумаю обратится в Самолёт, буду работать ТОЛЬКО с ним. P.S. Рекомендую двигать Андрея в руководящие позиции. Договор № ИВ-1/4/534-412160401И",4
Екатерина Федорова,2024-11-06,"Задерживают сроки сдачи квартиры в Новом Колпино. Работа с собственниками отвратительная. Никаких уведомлений о задержках или переносе сроков сдачи квартир не дают. До последнего врали, что квартиры будут сданы в срок до 30.10.24. Поставили людей в финансовую ловушку, не дав подготовиться заранее, чтоб люди могли продлить съем жилья или подъискать новое. Кто то рассчитывал на налоговой вычет, кому то уже срочно нужна прописка, я планировала родить ребенка уже в новой квартире- и тут такой неприятный сюрприз. Отвратительная работа компании в целом. На проблемы людей им абсолютно наплевать. Обращаясь индивидуально, игнор и пустые обещания, по факту работы нет. Нарушают нормы при строительстве. В нашей квартире устроили склад дверей, чем затянули отделочные работы и сроки сдачи квартиры. Теперь наша семья терпит финансовые потери с ноября 2024, так как мы вынуждены платить ипотеку и снимать жилье, теряем полагающиеся выплаты на ребенка, так как не успеваем прописаться в СПБ",1
Инна Лесникова,2024-10-29,"Большое Путилково-жилой комплекс стал для нас открытием: рядом с живописными лесопарками, в пешей доступности находится благоустроенная набережная реки Сходни, рядом школы, детские сады для наших детей, поликлиники, жилье комфорт-класса. Взяли ипотеку на квартиру в монолитном доме с симпатичным зеленым двором. На первых этажах домов уже открыты кафе, магазины и салоны красоты.",5
alina.paltusova,2024-10-24,"Хороший комплекс в прошлом году нашла, Мытищи парк называется. Пусть и находится он не в самой Москве, а в Подмосковье, все равно, ездить не так уж и далеко. А с учетом, что я работаю на Ярославке, мне вообще удобно. К пробкам уже привыкла)",5
Денис Калюк,2024-10-20,"Живу в жилом комплексе Спутник около полугода. Здесь вполне приятная местность, есть живописная бухта, большая роща. Хожу туда гулять, летом еще и до пляжа доходил – в принципе неплохо, жаль, что купаться нельзя, но это если официально))",5
Алексей,2024-10-17,"Здравствуйте,продали хитрым образом квартиру,в которой даже не было питание на плиту.Самому приходилось лазить в щитке и разбираться ,в итоге контакты которые приходили в щиток от плиты-не были подключены ,далее плита заработала и не работало 2 конфорки из 4,вызвал по гарантии мастера хаер,тот на входе мне сказал что если неправильно подключена ,это не гарантийный случай.Плиту подключал застройщик(а там одна жила торчала ,не в клеммнике,не изолирована.В итоге содрал он с меня 3 тысячи и ушел.Когда пришел в отдел заселения-та девушка что показывала квартиру на подписание акта приемки соврала мне ,говорила что плита работала,хотя она физически работать не могла.А мне она сказала что работать будет только тогда,когда будет индукционная посуда,а она даже не горела(сенсор).В итоге складывается мнение что самолет обманщики.В квартире был грязный пол на приемке,я не мог увидеть изъянов на паркете,оказалось что ламинат весь в сколах.Моя ошибка это то,что отнесся так к приемке.",1
Ольга Л.,2024-10-14,"Как бы в Томилино всего хватает. Есть магазины, больница, ТЦ, пекарни и другая коммерция. Детский сад и школа тоже работают. Мои первоклашки вот только учиться пошли. По выходным есть куда с детьми пойти отдохнуть. Часто в Томилинский парк заглядываем: то пикник устроить, то на лошадях покататься, или идём на Пехорку. В целом жизнь здесь спокойная, размеренная. Можно никуда не ездить — всё, что надо, под боком. Даже муж уже в центр не катается, открыли один из его банковских филиалов в Красково, это всего минут семь езды от ЖК.",5
Наталья Лебедухина,2024-10-12,"Мы недавно получили ключи от нашей новой квартире в Остафьево. Застройщику респект, нормальную отделку сделал. Благоустройство еще в процессе, все-таки дома еще не все сданы, как доделают, будет супер!",5
Александр В.,2024-10-09,"Жилой комплекс Большое Путилково мне сразу понравился. Во-первых, рядом МКАД, такая близость подходят для ежедневных поездок. Во-вторых, возможность выйти погулять в парк, тут он есть и это очень хорошо. С парковками тут не очень, правду говорят))) но именно поэтому, я стараюсь выезжать пораньше, чтобы успеть вечером нормально припарковаться.",5
