Name,Date,Review,Rating
Катя,23.12.2019 00:19,"Siteinfo: IP-адреса отзывов из одной подсети

Мне понравилось, что Самолет сотрудничает с большим количеством банков и у них на сайте можно подать онлайн заявку на ипотеку. По итогу одобрили в нескольких банках, выбрали тот, в котором муж получает зарплату. Наш дом пока еще строится, но знакомые живут в Пригороде Лесное и очень довольны, надеемся, что и у нас никаких трудностей не возникнет.",5
Юля,30.11.2019 13:41,"Siteinfo: IP-адреса отзывов из одной подсети

Перед тем как оформлять ипотеку на квартиру в Остафьево, мы долго изучали рынок, ездили на несколько проектов посмотреть, информацию о застройщиках читали. И в результате все-таки Самолет выбрали. Во-первых и сам дом построят по монолитной технологии, отделка фасадов будет не только красивая, но и современная, качественная. А во-вторых, этот застройщик всегда параллельно с домами выстраивает и объекты инфраструктуры, поэтому не придется ждать пока все будет готово, а сразу будет возможность жить в комфортных условиях.",5
Миша,27.11.2019 21:59,"Siteinfo: IP-адреса отзывов из одной подсети

Понравился разговор с менеджером в офисе, все рассказали показали. Вполне адекватно и объективно.",5
Оленька,06.06.2019 17:14,"Добрый день! Информация по ЖК Томилино-2018:
Застройщик без объяснения причин перенес сроки ввода в эксплуатацию пяти корпусов 1 очереди на целый квартал!!!!
29.05.2019 только начали подключить водоснабжение и водоотведение!!
По условиям ДДУ срок выдачи ключей - до 30.09.2019.
Сегодня 06.06.2019 нет даже примерной информации о начале заселения. Причины и сроки не уточняются.

Уважаемые будущие покупатели 2 очереди ЖК Томилино, подумайте дважды перед приобретением квартиры!",1
Владислава,27.06.2019 16:58,"В том-то и дело, что срок по ДДУ еще не вышел, а вы зачем-то раньше времени панику разводите, всё будет нормально, успеем получить свои ключики, по очереди начнут всех обзванивать.",
Яна,27.05.2019 13:51,"В ЖК Люберцы уже больше года живем. Как по мне, отличный район, центр МСК недалеко. В первое время понадобилось время, чтобы привыкнуть, как никак еще не все было готово, дорог, площадки т.д. ну а постепенно все достроилось. Облагородилось, так что спасибо, довольны.",5
Ирма,23.05.2019 11:05,"2 месяца назад купили квартиру у Самолета. Уже делаем ремонт. Устроило все: и работа представителей застройщика, и качество стройки, и большое количество планировок. Мне кажется, что просто так застройщики в ТОП (а Самолет как раз в Топе) не попадают, нужно и строить быстро, и сроки соблюдать, и все обязательства перед покупателями.",5
Ирина,06.05.2019 07:47,"Оформлять ипотеку муж согласился, но ""скрепя зубами"". Очень боялся, что будет трудно выплачивать и может влезть в еще большие долги. Ну слава богу его опасения напрасные, платим ипотеку, все ок, тем более пол стоимости квартиры сразу оплатили. И взяли в ЖК Люберцы, мне все очень нравится, особенно то, что у меня классная квартира с современным ремонтом. К которыми не прилагали никаких усилий, а взяли сразу с отделкой. Сейчас много кто желает иметь жилье в более спокойном районе.",5
Анжела,30.04.2019 11:17,"Мы с мужем жили у его родителей. Думаю меня поймут те женщины, кто тоже со свекровью делит одну территорию, это сложно, две хозяйки на одной кухне это зачастую конфликты. В итоге и мне, и супругу такая ситуация надоела, и мы взяли квартиру в ипотеку. Договор заключали на приобретение жилья в жилищном комплексе Спутник. Подкупило, что у них уже с готовой отделкой будут. Скоро получим ключи. Нам очень нравится этот район, все красиво и ухожено. В самой квартире комнаты просторные, светлые, в санузле будет установлена вся сантехника. Мы абсолютно не жалеем о своем выборе.",4
Нонна,29.03.2018 13:41,Хочу связаться с Группой Самолет.Но есть опасения:-не прогадаю ли? Хочется купить приличную квартиру)с отделкой) за не очень большие деньги и в районе с инфраструктурой.Поэтому собираем сведения о компаниях на разных сайтах.Спасибо.,4
Юлия,29.04.2019 14:00,"Нонна, мы очень удачно в свое время попали на компанию Самолет Девелопмент. Купили у этого застройщика квартиру в ЖК Томилино. Нормальный ценник, много преимуществ как по самому дому, так и по обустройству. Ждем конечно еще окончания строительства, но уже осталось не так долго. Радует, что строительство полным ходом.",
Надежда.,19.01.2018 18:06,"Купили квартиру в новостройке ЖК Томилино 2018. пос.Мирный.Люберецкого Района.
Хотелось бы работать в близи моего проживания.Ищу вакансию в УК техника-смотрителя или диспетчера.
Есть стаж работы. Надеюсь на ответ.",4
Татьяна,20.08.2017 20:10,Есть вакансия кладовщика свободная,3
Ксения,27.01.2017 18:33,"Отличный застройщик!все во время сдал,квартиру получили раньше срока,указанного в договоре !отделка отличная,исходя из того ,что ремонт от застройщика!из окон не дует,в квартире тепло очень!рады и не нарадуемся!самолету респект!",5
Руслан Рахматов,05.12.2014 08:59,"строители каменщики,бригада с ТУЛЬСКОЙ области .есть ли вакансии в Люберецком районе
моб.тел +7 963 667 09 99",4
