Name,Date,Review,Rating
ВикторияСоболева,2024-10-10T16:28:18+03:00,"Мы переехали в Амурский парк около полугода назад и пока никаких особых нареканий нет. Выбрали этот комплекс из-за нескольких факторов: расположение, инфраструктура и, конечно же, планировки квартир. Когда выбирали квартиру, долго не могли определиться, но...
Достоинства: Достоинства: Просторная планировка, хорошее расположение, инфраструктура в комплексе
Недостатки: Недостатки: Небольшая слышимость в квартире, как в любой новостройке.",5
ИстоминаАлена,2024-09-16T20:20:42+03:00,"У нас большой комплекс. Изначально я боялась, что из-за этого детям негде будет поиграть, что все будет застроено домами и заставлено машинами. Хоть домов действительно немало, но машин во дворах нет, с этим строго. Для...
Достоинства: Достоинства: Обустройство территории
Недостатки: Недостатки: Место в паркинге для нас дороговато",5
NataliyaKimmmm,2022-06-10T14:37:18+03:00,"Лично у меня претензий к компании пока нет. Покупка квартиры прошла онлайн- не привычно, конечно, зато оказалось без проблемно. Знакомые покупали так свою квартиру у ПИКа, поэтому и я решилась. Просто, вспоминаю свою покупку 14...
Достоинства: Достоинства: Цена и низкая ипотечная ставка
Недостатки: Недостатки: Ходят слухи о невысоком качестве жилья, хотя для своего сегмента норм, другие жк не лучше.",5
Aleksey-Kon,2022-05-05T10:10:49+03:00,"Мое мнение по поводу покупки жилья сугубо личное, кто-то может согласиться, а кто-то нет. По-моему, все просто: я выбираю стены, а не их обустройство, и застройщика, который со 100% вероятностью построит мне эти стены, и...
Достоинства: Достоинства: Проверенный временем
Недостатки: Недостатки: Если придираться, то покупка онлайн настораживает",4
zakonovamn,2024-04-02T16:25:20+03:00,"Во время пандемии и старта ипотеки с господдержкой встал вопрос куда вложиться. Предложений на рынке было очень много, выбирала самостоятельно исходя из локации, высокой этажности, транспортной доступности и зелени рядом. В моем районе все звезды...
Достоинства: Достоинства: красивые и удобные дома для жизни, все процессы онлайн
Недостатки: Недостатки: мало парковочных мест",5
alinkazza,2024-03-11T21:29:04+03:00,"Для понимания, немного предыстории... Я йога-тренер, работаю в этом направлении уже 6 лет, часто езжу на тренинги и обучения и в жизни стараюсь везде находить баланс. Но приходя домой в крошечную хрущевку мне чего-то не...
Достоинства: Достоинства: Для однушки приличный метраж, вменяемый ценник
Недостатки: Недостатки: Пока не хватает коммерции",5
antsiniczin,2022-08-17T17:54:30+03:00,"Около 2-х лет назад переехал в Москву. Рванул в столицу на заработки. Цены на съемку здесь не дешевые. Как только вошел в стабильность начал думать о собственном жилье, лучше отдавать 40к за свою кв, чем...
Достоинства: Достоинства: средние ставки по ипотеке, быстрая постройка.
Недостатки: Недостатки: пока не было.",5
vikmaveisa,2024-03-19T22:37:36+03:00,"Я долгое время снимала одну и ту же квартиру в ЖК Белая Дача Парк, а потом накопила на первый взнос и решила взять свою квартиру, чтобы не оплачивать чужую ипотеку. ЖК не стала менять, потому...
Достоинства: Достоинства: Наличие готовой отделки, район в котором находится жк, удобен для меня
Недостатки: Недостатки: Приняла квартиру только с 3 раза",5
modelka64,2024-08-27T13:15:32+03:00,"Я, конечно, не писатель, но попробую рассказать про то, как и почему мы купили квартиру в ЖК Vangarden от ПИК. Вообще, к ПИКу относились достаточно настороженно, зная качество отделки. Но в Вангардене зацепило то, что...
Достоинства: Достоинства: Удобная локация, закрытый двор, квартира без отделки.
Недостатки: Недостатки: Цена высоковата.",5
Kristinako1989,2022-09-20T15:02:25+03:00,"Купили в Полярной 25 евродвушку. Трешки стоят от 19 млн, а тут за 14 млн. двушка с большой кухней, где можно спокойно сделать гостиную. На отделку особо внимания не обращали, так как заказали свой дизайн...
Достоинства: Достоинства: Большая кухня, быстрое оформление
Недостатки: Недостатки: Везде однотипный светлый ремонт",5
Трофимов Егор,2024-10-14T12:02:02+03:00,"Долго присматривался к новостройкам, и этот комплекс показался мне наиболее подходящим вариантом по соотношению цены и качества. В итоге остановился на однокомнатной квартире 34 кв. м. Покупка квартиры обошлась мне в 8 миллионов. Сумма, конечно...
Достоинства: Достоинства: Расположение, готовая отделка, цена
Недостатки: Недостатки: Ждать еще 1,5 года",5
Трофимов Миша,2024-12-17T16:38:33+03:00,"За пиковской Серией Плюс я наблюдаю давно. Было время, когда даже думал взять квартиру в Vangarden, но не рискнул, так как было непонятно, что из этого выйдет. Ну и плюс не хотел связываться с предчистовой...
Достоинства: Достоинства: улучшенная отделка, балконы, планировки.
Недостатки: Недостатки: ключи в 2027 году",5
Кутобаева И,2024-10-28T13:03:13+03:00,"Всю жизнь прожили в Балашихе в старом сегменте, хотела поскорее от туда переехать и когда очередь до шла до выбора квартиры искали ближ. вариант к Балашихе. Вот и наткнулись на Измайловский лес. Мы с мужем...
Достоинства: Достоинства: красивые дворы, наличие парков по близости, планировки
Недостатки: Недостатки: стоимость паркинга",5
Анжела Пьяных,2024-12-10T22:39:41+03:00,"Долго присматривались к новостройкам в северном Подмосковье, но взвесив все за и против, остановились на Яуза Парк от ПИК в Мытищах. Прежде всего обращали внимание на расположение. Здесь удобно, что во первых до станции Мытищи...
Достоинства: Достоинства: Приемлемая цена, готовая отделка, своя ифнраструктура, удобное расположение
Недостатки: Недостатки: Пока их нет, потому что нет ключей",5
Maks Kovalchenko,2024-11-18T18:45:01+03:00,"Квартиру брал с предчистовой отделкой, чтобы все сделать под себя. Планировка, кстати, очень понравилась. Просторная кухня-гостиная, две изолированные комнаты. Окна выходят на тихий двор, так что с шумом с улицы проблем нет. А вот по...
Достоинства: Достоинства: Классный вид из окна, квартира с предчистовой, мало косяков
Недостатки: Недостатки: Задержали выдачу ключей на несколько месяцев",5
Anastasiya-1985,2024-12-13T23:07:38+03:00,"На Ильинских лугах я остановилась когда-то только из-за доступной цены. Конечно, хотелось взять квартиру в Москве, но с учетом как в 2022 году бешено росли цены, ждать и копить дальше было рискованно. Поэтому пришлось срочно...
Достоинства: Достоинства: цена, готовый ремонт, благоустроенные дворы
Недостатки: Недостатки: еще не все готово",5
Miloslava An,2024-12-11T23:19:23+03:00,"С семьей совсем недавно стали обладателями квартиры в ЖК Утес. Ключи получили не так давно, и уже успели пройти приемку. Эмоции пока еще свежие, так что расскажу все как есть. Квартиру брали в первой очереди...
Достоинства: Достоинства: Метраж, планировка, хорошая отделка, хорошее расположение комплекса
Недостатки: Недостатки: Задержали ключи на несколько месяцев",5
Slavik8845,2022-09-29T12:24:35+03:00,"Понятное дело, что в мск больше зарплаты, но и бешеный ритм жизни и бешеные цены на все. Сначала снимал в Балашихе жилье, потом когда зп подросла, перебрался поближе к мкад. Позже созрел до решения купить...
Достоинства: Достоинства: Норма отделка. Развивающаяся инфра. Ставки по ипотеке ниже рынка.
Недостатки: Недостатки: Небольшие проблемы с транспортом.",5
Еремина Светлана,2024-12-12T23:26:25+03:00,"В Белой Даче живем уже пару лет с мужем и двумя сыновьями. Выбирали долго, но когда приехали прогуляться по району поняли, что это то что нужно и за все время о выборе не пожалели. Что...
Достоинства: Достоинства: Хорошее обустройство территории, много зелени, удобная транспортная доступность, развитая инфраструктура, удобные квартиры.
Недостатки: Недостатки: Не очень много парковочных мест, отдаленность от центра",5
Vadim Imukin,2024-11-27T12:54:08+03:00,"Я сейчас нахожусь в поисках адекватного варианта для вложения на стадии котлована среди новых жк. После многочасового изучения и просмотра рекомендаций различных экспертов, обзоров и отзывов вернулся снова к Московоречью. На первый взгляд не впечатлил...
Достоинства: Достоинства: Район на перспективу, цены.
Недостатки: Недостатки: Ключи в 2028 году.",5
Karautin Dima,2024-11-25T14:25:41+03:00,"Всем доброго времени суток. Сегодня я хочу поделиться с вами своим опытом покупки квартиры в ЖК Лосиноостровский парк. Сразу обрисую, почему я остановился именно на этом комплексе. 1 Район Метрогородок – развитый, с нормальной инфраструктурой...
Достоинства: Достоинства: цена, район, отделка
Недостатки: Недостатки: для меня нет",5
Лаптева1994,2024-09-14T22:31:39+03:00,"Перебрались сюда из Новосибирска, решили купить квартиру в Ленобласти. Цены ниже чем в самом городе, посвободнее, зато со всеми удобствами современного дома. Купили двухкомнатную в Таллинском парке с продажи нашей двушки в Новосибирске. Застройщиков смотрели...
Достоинства: Достоинства: Готовая отделка в квартирах, надёжный застройщик, хорошее расположение жк.
Недостатки: Недостатки: Пока не весь комплекс застроен.",5
Kadnikova Natali,2024-11-22T14:25:36+03:00,"Доброго времени суток Решила поделиться своим опытом покупки квартиры у ПИК, может кому пригодится. Рынок в Обнинске я изучала долго. Сначала думала брать что-то в старом фонде, но потом пораскинула, что слишком долго и затратно...
Достоинства: Достоинства: готовая отделка, стоимость.
Недостатки: Недостатки: нет.",5
Коломаскина0704,2024-11-20T11:04:58+03:00,"Заселились с семьей в ЖК Восточное Бутово, решил поделиться своими впечатлениями. Скажу сразу, что проект не обошёлся без своих плюсов и минусов, но в целом довольны. Несмотря на все процессы онлайн, всё в порядке, за...
Достоинства: Достоинства: Неплохая транспортная доступность, своя инфраструктура, онлайн-оформление
Недостатки: Недостатки: Маловато кружков для детей рядом",5
Лара Беликова,2024-09-25T18:04:04+03:00,"Когда мы выбирали квартиру в САО, искали место, где будет комфортно всей семье, особенно в плане транспортной доступности. Большая Академическая 85 показался идеальным вариантом. Расположение отличное: рядом сразу несколько станций метро и МЦК, плюс удобный...
Достоинства: Достоинства: Квартира с отделкой и удобной планировкой, своя большая детская площадка, строится собственная инфраструктура, отличное расположение жк
Недостатки: Недостатки: ждем свою школу, частично идет стройка новых корпусов",5
Фролова-О-87,2024-09-18T19:41:02+03:00,"Весь комплекс уже отстроен, осталось только дождаться, когда закончат со вторым садиком. Строят в принципе быстро, что радует. Уже нет тонны пыли и сильного шума техники. Сами дома выглядят обычно, архитектура максимально простая. В идеале...
Достоинства: Достоинства: Хорошее расположение, относительно инфраструктуры и близости метро. Все дома уже построены, нет лишнего шума и пыли.
Недостатки: Недостатки: Чем глубже в Москву, тем хуже экология.",5
София-Кузина,2024-09-21T11:34:41+03:00,"В Кронштадтском 9 я живу уже с начала лета, так что за три месяца какое-то мнение о комплексе сложить успела. Вопросов по самой квартире у меня нет. Свою однушку приняла с первого раза. Сдавалась она...
Достоинства: Достоинства: локация, транспортная доступность, стоимость
Недостатки: Недостатки: нет готовой отделки",5
Vika Strushlyak,2024-10-07T22:46:22+03:00,"Рассматривали район от Щербинки до Дрожжино. Выбор пал на жк никольские луга, в первую очередь из-за стоимости. Во всех других новостройках цены кусались. Тут тоже не скажу, что они прям очень низкие были- нет, но...
Достоинства: Достоинства: Квартира с отделкой и ее стоимость.
Недостатки: Недостатки: Метро далеко.",5
Svet-Svetlana,2017-12-07T22:30:12+03:00,"Купили квартиру у ГК ПИК в ЖК «Мещерский лес», при приемке квартиры обнаружились существенные дефекты и нарушения СНИП (не установлена ванна, исцарапано окно, щели в ламинате, плитка со сколами, криво установленная дверь. Всего более 40...
Достоинства: Достоинства: нет
Недостатки: Недостатки: отвратительное качество отделки, нежелание исправлять свои ошибки, вранье менеджеров, прекращают общаться при появлении проблем",1
zakiyev19,2024-09-28T16:22:17+03:00,"В апреле приезжали на экскурсию в Митинский лес и первые впечатления были очень положительные. Лес, свежий воздух, тишина – такая редкость для Москвы и теперь уже и области. Для нашей семьи с грудным ребенком это...
Достоинства: Достоинства: Хороший комплекс со своей инфраструктурой, близко к МКАД.
Недостатки: Недостатки: Еще не заехали.",5
Kuzneczov Matvey,2024-09-23T12:14:24+03:00,"Квартиру в Римского-Корсакова 11 я брал еще в феврале 2023 года. Помню, как некоторые друзья меня тогда отговаривали. Мол, 12 млн за двушку это дорого. Но я никого не послушал и взял. А в апреле...
Достоинства: Достоинства: Район, близость метро, цена
Недостатки: Недостатки: Отделку принял не с первой попытки",5
Валя-Пивнева,2024-09-11T23:48:51+03:00,"Наконец обустроилась в своей однушке в новостройке, можно и отзыв написать. Родители продали в родном городе четырёхкомнатную, купили в Питере себе двушку, оставшееся мне отдали на свою квартиру. Я как поднакопила, взяла за наличку однокомнатную...
Достоинства: Достоинства: Относительно невысокая цена, есть инфраструктура.
Недостатки: Недостатки: Дорога до метро необлагороженная, пробки на Заречной.",5
Roksana2024,2024-08-16T15:10:58+03:00,"Всем привет. В Москве я живу давно и все эти годы жилье снимала. Конечно, задумывалась уже и о своей. Но был нюанс. На мой взгляд, если и влезать в ипотеку, то брать жилье сразу в...
Достоинства: Достоинства: Цена, планировка, локация.
Недостатки: Недостатки: Сдача в 2026 году.",5
vitalina sentish,2024-10-03T19:24:27+03:00,"Наш дом построили довольно быстро, а вот приемка немного затянулась, из-за маленького количества окон для записи на нее. Этот момент стоит улучшить. Сам процесс много времени не занял, квартира нас устроила и нарушений мы не...
Достоинства: Достоинства: Обустроенный двор, включая школу и садик, которые построят. Хорошая квартира.
Недостатки: Недостатки: Не понравилось, как организована запись на приемку, а точнее количество окошек на один день.",5
plaudis,2024-08-22T10:17:33+03:00,"К квартире у меня было много запросов: чтобы была в новостройке, желательно с хорошим ремонтом, отсутствием плотной застройки вокруг, относительно тихое место, но не слишком далеко от центра, с хорошей транспортной доступностью. Вариантов пересмотрела массу...
Достоинства: Достоинства: Адекватная цена, наличие хорошей отделки и лоджии, расположение самого ЖК.
Недостатки: Недостатки: Особых нет.",5
Postrigan Elvira,2024-08-21T17:22:56+03:00,"Квартира, действительно, оказалась лучше, чем мы предполагали. Ремонт выглядит хорошо, если б делали сами, то я бы такие цвета и выбрала) больше всего боялись за качество окон и дверей. Знаем, что в новостройках это больные...
Достоинства: Достоинства: Наличие отделки; большой не типичный двор; стройка обещанной школы, дет.сада и тц.
Недостатки: Недостатки: Домов много, ждать пока все достроиться долго. Надеюсь, что в итоге не будет проблем с парковками.",5
Nata989,2024-08-19T14:00:08+03:00,"Приветствую! Мы с мужем и двумя детьми переехали сюда полгода назад и сейчас у нас некоторые заметки по этому поводу-как позитивные, так и не очень, обо всём расскажу ниже: Начну, пожалуй, все-таки с плюсов. Жильё...
Достоинства: Достоинства: Просторные планировки, интересные детские площадки, ухоженный двор.
Недостатки: Недостатки: Пока нет своих магазинов и инфраструктуры. С парковой проблему решают.",5
