Name,Date,Review,Rating
Галина Буркун,20.04.2024 16:23,"Переехали в Москву с Сургута. Квартиру покупали можно сказать удаленно. Но застройщик не подвел. Менеджер максимально подготовил все документы, мы приехали на пару дней, съездили посмотрели на стройку в живую и сразу подписали договор. Потом уже прилетели, только когда ключи выдавали. Конечно было страшно вот так купить, не в своем городе. Но все получилось, чему я очень рада. Жк построили даже лучше, чем на тех картинках, что нам в офисе показывали. И дочка теперь, когда в институт поступит, будет не в общежитии жить или по съемным комнатам, а уже в своей квартире. Отличный старт, считаю.",5
Сергей Н.,11.04.2024 23:14,"Считаю, что один из немногих застройщиков сейчас, которому можно довериться и не бояться что не сдаст вовремя, что плохо сделает сами дома или какая попало низкокачественная отделка будет.",5
Павел Арташкин,01.04.2024 11:06,"А101 - компания, которая и дома строит и классно при этом благоустраивает территории. Если это жилой комплекс, то в нем обязательно есть площадки для детей, для занятий спортом, даже для выгула собак, велосипедные дорожки, прогулочные дорожки. Если есть речка или пруд, делаются набережные. Это же очень классно, переезжаешь, а у тебя все для отдыха прям во дворе.",5
ekaterina platova,28.03.2024 01:41,"Получили свою квартиру уже и можем сказать, что никаких косяков по отделке нет, как нет и претензий к застройщику, по тому, как сделан холл на первом этаже, какие лифты, лестничные пролеты, площадки, игровые и спортивные зоны, тротуары. Сразу видно, что все качественно и во все вложены неплохие деньги. и у нас еще комфорт класс, а не бизнес.",5
Наталья К.,25.03.2024 02:25,"Мне посоветовали посмотреть квартиру в жк Скандинавия, мол хороший комплекс. На тот момент с застройщиком я ещё не была знакома. Но мне понравилось концепция, благоустройство, качество построенных домов. Когда начала искать про них информацию, оказалось, что у них большой список проектов. В общем доверила им свои сбережения, и они меня не подвели.",5
Ангелина Русланова,21.03.2024 01:59,"Очень понравились варианты дизайнерских ремонтов от этого застройщика и взяли у них квартиру. Конечно, при выборе роль играла и стоимость жилья, и расположение, но мы прекрасно понимали, что хороший ремонт это половина, а то и больше от стоимости квартиры, а лишних денег, увы не было.",5
Юрий В.,18.02.2024 18:00,"Точно знаю, что хорошо строят, из хороших материалов и сотрудники у них все профессионалы, что тоже хорошо сказывается на качестве возводимого жилья.",5
Михаил,13.07.2023 18:06,"Стали недавно счастливыми обладателями квартиры от застройщика а101. Взяли под хорошие ипотечные условия квартиру с отделкой. Тоже подсчитали,что начинать ремонт в новой квартире как -то не очень хочется. Да и дорого найти нормальных мастеров, завезти все материалы, а время??? Очень рады, что так и поступили. Район строящийся, все в процессе. Построена очень хорошая школа рядом, парк классный!",5
Евгений,29.06.2023 18:12,"Здорово, когда сразу рядом с комплексами строят ещё и бизнес-квартал. Вот у нас в Прокшино как раз рядом сейчас активно идет строительство БК от А101.
Мы вот у них квартиру покупали и остались довольны. А судя по отзывам с коммерческими помещениями у них тоже все шикарно. Всё таки хороший застройщик на вес золота, а если ещё и район модернизирует и развивает, то это двойной плюс. Пока подождём, конечно, посмотрим, что будет, но руку держим на пульсе и за ходом строительства следим",5
Антон,27.06.2023 16:10,"У меня знакомый все квартиры для сдачи в аренду берёт в А101, очень хвалит, говорит, это уже проверенный застройщик, все объекты удачные и его всё устраивает. Я посмотрел, ну так по виду вроде симпатичные жк-проекты, ничего не могу сказать, общая концепция мне понравилась. Я сейчас смотрю квартиры в Подмосковье, интересует юго-западное направление, там район Новой Москвы и это вот там где как-раз А101 строит. Ну вот пока его ЖК действительно выигрывают на фоне остальных.",5
Жанна,25.06.2023 00:04,"Ой, мы довольны. У нас в А101 куплена двушка для родителей и трешка для нас с мужем и троих детей. Обе квартиры отличные (брали с отделкой) и ЖК очень уютные получились. Просторные кладовые, дворы без машин, как-то поспокойнее без них, прекрасная обустроенная территория. Никаких проблем с этим застройщиком, в эксплуатацию дома были сданы в срок.",5
Инна,20.06.2023 23:45,"Я в общем всем довольна. Квартиру покупали два года назад в тогда ещё строящемся жк испанские кварталы. Он до сих пор ещё строится, потому что площадь конечно огромная и домов много, своего рода строят небольшой городок в котором есть всё своё. Застройщик у нас строительная компания довольно известная и старая на рынке Москвы, это А101. Выбор на нее пал не случайно. Родственники уже приобретали ранее в их жк квартиру и остались довольны качеством. Поэтому и мы особо не выбирали, пошли по протоптанный дорожке так сказать. Ключи получили в прошлом месяце, всё супер, ждём отпуск и будем переезжать.",5
Станислав,26.05.2023 22:31,"Контактирую с А101 много лет. Нареканий по работе не было, думаю, и не будет. Несколько раз сдвигали выдачу ключей по жилым помещениям, но по торговым - вообще никогда. Считаю, что аргументы во всех таких случаях приводились правильные и честные. Не зависит от застройщика поставка стройматериалов, которые зависают на складах из-за каких-либо ошибок сотрудников поставщика.",5
Виталик,21.05.2023 18:41,"Компания на рынке давно, построенных домов уже много, даже в пандемию выжили и спокойно строят дальше. Поэтому собственно и решились с женой на покупку квартиры именно от А101. Конечно, жилье могло бы быть чуточку более доступным, но тут опять же с чем сравнивать. Если учитывать все параметры: локацию, социальные объекты, качество строительства, то получается, что у них средний по городу ценник. Так как в компании работает дальний родственник, знаю, что строят они по всем стандартам и из качественных материалов, не экономят на отделке.",5
Кирилл,16.05.2023 00:16,"Пока нахожусь на стадии поиска своей квартиры. Рассматриваю только новостройки с возможностью покупки квартиры с отделкой. С ЖК пока не определился, но, поговорив с коллегами и знакомыми, точно решил, что буду покупать жилье только у «А101» и по ряду причин. Во-первых, этот застройщик - уже ветеран рынка недвижимости, работает с начала 90х годов (к слову, я родился только в 1997г), во-вторых, не имеет прецедентов с долгостроями и выполняет свои обязательства перед дольщиками в срок, в третьих – его ЖК – это не только красивые дома, а целые кварталы для комфортной современной жизни в живописных местах. Покупая квартиру в любом из ЖК «А101» можете быть уверены, что инфраструктура тут будет превосходная, удобная транспортная развязка, а также красивая природа вокруг. Диапазон цен очень широкий, жилье найдется для каждого, а сотрудники офиса всегда помогут не только определиться с выбором, но и оформить ипотечный кредит под самый выгодный процент.",5
Андрей,27.04.2023 13:35,"Вблизи жилых районов застройщик А101 создает офисный квартал, можно сказать нового поколения. Здесь будут как жилые, так и торговые комплексы и объекты для бизнеса. Я очень доволен, как развивается район, так как это влияет на все сферы жизни. Транспортные развязки хорошие. Посмотрите на уровень, здесь офисные помещения с террасами даже, это хороший уровень. К тому же А101 имеет неплохую репутацию",5
Надежда,18.04.2023 19:55,"Не слышала, чтобы об А101 покупатели говорили негативно. Приезжали недавно к родителям, они живут в Испанских кварталах, если не ошибаюсь, в конце октября месяца прошлого года заехали. Так вот у них просто великолепный двор, а подъезд идеальный, чисто, окна огромные. Сейчас зеленеть все начинает, очень красиво) Погостили и решили в Прокшино заскочить, посмотреть и прогуляться. Районы недалеко друг от друга. Пообщались с людьми, что и как у них. Все только положительное говорят. А некоторые утверждают, что после постройки бизнес центра еще лучше будет. Подумываем и мы сюда переехать.",5
Светлана,12.04.2023 17:54,"Концепция город в городе. Есть всё, спорт комплексы, образовательные учреждения, маркет, хороший уровень безопасности с круглосуточной охраной и видеонаблюдением, паркинги, хорошие железные придомовые территории с различными локациями для отдыха и прогулок. Из жк можно в принципе не выходить, разве что на работу :) Расположение удобное, что рядом всегда метро, ну или в ближайшее время открывается новая станция, или автобусные остановки в пешей доступности. Обычно рядом всегда есть крупные тц или уже готовая инфраструктура от старых районов. Но и внутри самих комплексов достаточно коммерческих объектов типа аптек, магазинов или кафе. Стоимость средняя за такой уровень. Можно найти отличный вариант, а если брать на старте продаж, то и сэкономить получится. Мы как раз так и покупали у них квартиру, даже с отделкой взяли. По итогу когда посчитали, сколько бы мы потратили денег на ремонт, вышло даже дешевле, потому что цены на стройматериалы растут постоянно. Строят быстро, со сдачей не затягивают, так что заселяются дома быстро.",5
Алекс,22.12.2022 22:28,"Строят в общем-то хорошо, темпы строительства впечатляют, в нашем ЖК корпуса выросли быстро. У нас скоро сдача и заселение. Интересно, у них надо потом менять окна ПВХ или хорошие ставят?",5
Великанов,23.12.2022 23:35,"Хотел менять, но потом передумал, от застройщика нормальные окна, решил оставить. Так что считаю, что это дело вкуса. Батареи менял, но не потому что плохие, напротив, батареи от застройщик отличные. Просто я немного их сместил и добавил пару секций, там где окна на север, теплолюбивые мы.",
Алина,26.12.2022 20:06,"А мы ничего не меняли, это уже такие гурманы. Там что то меняют делают дизайнерский ремонт. Мы попроще, когда АПП подписывали, звали знакомого чтобы посмотрел, так он даже с лазерным уровнем и дальномером пришел, ну в принципе все нормально было.",
Великанов,27.12.2022 18:35,"Я тоже не знаю, откуда люди по 200 замечений находят, в квартире с черновой отделкой. Я без замечаний принял, сделали отделку живу почти год и все нормально.",
Юлия,18.11.2022 10:51,"С наступлением зимы вопрос отопления. У нас тепло, но ради перестраховки окна частично меняли в чистовой отделке от застройщика. Как дела у тех, кто не менял? В квартире тепло? Вы меняли окна или батареи?",5
Иван,18.11.2022 13:37,"Окна - нет, батареи - нет. Все окна целые, по фурнитуре тоже все в порядке, решил оставить. Перезимуем, а там посмотрим. Разве что от соседей шумку бросили. И все прекрасно: тепло, тихо и сухо.",
Митя,17.11.2022 21:55,"Когда искали жилье в Новой Москве, оказывается не случайно, во всех вариантах, которые мы смотрели, застройщиком был А101. Это строительный холдинг, который застраивает Новую Москву и находится на лидирующих позициях среди строительных фирм Москвы.",5
Татьяна,23.11.2022 19:24,"не удивительно, изначально они тут строили в Новой Москве. Во времена, когда еще это не Москва была. Вопреки всем кризисам выжили и даже развиваются. В 22 году, итогам 1 квартала, по-моему, они даже не первом месте были по площади сданной недвижимости",
Илья,24.11.2022 21:34,"У них сейчас в портфеле 1,5 млн квадратных метров недвижимости, не удивительно что первые.",
Татьяна,25.11.2022 16:19,"Главное что долгостроев нет, специально внете искал что-нибудь такое про них. Есть жалобы на сроки, но жалоб чтобы что-то не сдали, не заселили такого нет.",
София,25.10.2022 12:44,"Впервые занимаюсь покупкой квартиры и сразу же возникли сложности) Хотелось бы быстро купить квартиру хорошего качества, пока есть средства. Судя по отзывам а101 проверенный застройщик в новой москве, насколько быстро происходит покупка у него квартир?",5
Юлия,25.10.2022 15:13,"Брала квартиру в Скандинавии, мне особо некогда было подбирать вариант, работы много, поэтому решила заплатить менеджеру, чтобы не разбираться в ньюансах, по моим критериям предложили пару вариантов, я уже выбрала и там очень быстро перешли к сделке, оформили все на следующий день, очень облегчили мне процесс приобретения, подсказывали все чтобы не забыла ничего. Процесс покупки занял меньше недели.",
Александровы,12.10.2022 19:20,"Искали по Калужке жилье, реально от А 101 тут новостроек много, не иначе им отдали всю Новую Москву застраивать. Что скажете про Белые ночи, смотрю цены нормальные у них там.",5
Борис,19.10.2022 17:26,"цены обычные, жилье комфорт класса, в принципе нормальный жк, последние два корпуса кажись раньше графика сдали.",
Станислав,21.10.2022 19:47,"давно не был в Новой Москве, а что там с инфраструктурой? Если так много строится жилья, существующая там не справиться.",
Женя,24.10.2022 13:42,"Москва с каждым годом ширится, а метро справляется с этой нагрузкой. Если где-то возникает нехватка, то достраивают новые садики и школы. А101 постоянно новые объекты соц. инфраструктуры достраивает в уже сданных жилых кварталах. Поэтому а101 считается лучшим застройщиком новой москвы.",
Борис,24.10.2022 22:50,"Да, потому они строят не просто жилые кварталы, а с ними всю необходимую инфраструктуру. В ЖК Скандинавия например построили большую школу, недавно кстати открыли.",
Кисет,22.09.2022 21:20,"Так много строит. В Новой Москве, все что больше и масштабное это на 100 пудов, А 101. Ну, с одной стороны хорошо, мне кажется сними риски минимальные",5
Ирина,26.09.2022 12:03,"Садики, школы и парки возводит – вся соц. инфраструктура. Посмотрите последние проекты а101. Не каждый застройщик так заботиться о жителях после раздачи ключей от квартир!",
Домовой,25.09.2022 13:22,"а что такого в них хорошего, застройщик как застройщик каких много.",
Кисет,28.09.2022 21:10,"Сканди они так построили, там внутри новая школа и в ней есть все, спортзалы, скалодромы, футбольное поле. Ходил специально посмотреть, классно.",
Борис,27.09.2022 20:39,"ну, застройщиков много, но таких как а 101 реально, не много. Которые могут сразу город построить, с жилыми домами и инфраструктурой.",
Виктор,31.08.2022 15:30,"Старый застройщик, старый это для меня равносильно опытный, построили и сдали тысячи квадратных метров жилья",5
Дронов,18.08.2022 20:18,"Как начитался некоторые отзывы, на приемку квартиры шел как на войну. На деле все гораздо проще и не так страшно. По большому счету принимать в квартире с черновой отделкой в общем-то нечего. Сейчас уже делают ремонт, строители говорят все как везде в принципе, нормально, стены ровные, полы по уровню в пределах допустимых.",5
Борис,22.08.2022 14:38,"А некоторые еще и приемщика с собой берут, а им же надо работу показать, вот и пишут простыни с претензиями, типа «царапина на стеклопакете», смешно а народ за это платит.",
Владимир,24.08.2022 00:24,"ну, у меня входная дверь туговато закрывалась и открывалась, в претензии правда не писал потому что устранили сразу.",
Николай,27.07.2022 23:23,"Если бы полгода назад прочитал последний отзыв, ДДУ б не подписал. На самом деле, претензии по переносам сроков можно предъявить любому застройщику.",5
Стас,08.08.2022 20:41,"это я один такой везунчик что ли, у меня все в срок, застройщик тоже А 101. ребят, может вы краски сгущаете.",
Иван,28.07.2022 09:56,"Знал бы прикуп жил бы в Сочи… Продал бы доллар, когда он был под 100р… Еще и ковидный локдаун был на целый год. Как все это предугадать… Небольшие задержки во всех сферах жизни появились.",
Борис,31.07.2022 16:36,"да, сроки пляшут у всех, по А 101 пусть с переносами, но все достраивается, сдается и заселяется,",
Илья,12.08.2022 23:40,"просто люди негативом сразу стремятся поделится, у меня тоже застройщик а 101, разрешение на ввод недавно получили, тоже по срокам все нормально.",
Карина,09.07.2022 02:48,Задержка получение квартиры 10 месяцев,1
Леонид,01.06.2022 12:38,"Судя по их проектам, строить они умеют. Строят высотки целыми кварталами и районами, по срокам бывают косяки, но долгостроев за ними не замечено.",5
Борис Грачев,16.05.2022 21:13,"Имею небольшой опыт по продажам жилой недвижимости. По А 101, в риэлторской среде о них хорошие отзывы. Это целый холдинг, который строит жилье еще с 90-х годов, имеет за плечами большой опыт. Построены многие тысячи квадратных метров жилья. И ни одного недостроенного объекта. Все что они строили введено в эксплуатацию на100%",5
Денис,13.05.2022 20:56,"Оформили ДДУ в Скандинавии, строит А101. По-моему ответственный застройщик. Строит давно, по жилой недвижке много чего уже построили. Насколько я поняла, все их новостройки завершены и заселены. Наш жк тоже строится, недавно получили РВ, ждем скорое заселение.",5
Борис ВВ,29.04.2022 21:25,"Да, мощный застройщик, строит масштабно, целые микрорайоны со своей инфраструктурой и благоустройством. В Белых ночах тоже взяли кв. Менеджеры в офисе вежливые, без тени раздражения, ответили на все наши, наверное нубские вопросы.",5
Ирина,17.05.2022 22:51,"Может кто ответит, там есть ипотека сейчас? Краем уха слышала, что там вроде льготная еще есть.",
Руслан,19.05.2022 21:08,"Может кто ответит, там есть ипотека сейчас? Краем уха слышала, что там вроде льготная еще есть.",
Max,22.05.2022 21:14,"это господдержкой,у нас такая, под 6,9 %. И Семейная ипотека там еще была, точно условия не помню, но процент совсем низкий.",
Валентин,27.03.2022 12:42,"Увы не успе купить квартиру по господдержке в прошлом году, очень сильно расстроился. Но услужливость мендежендера в попытке все же помочь мне найти путь решения проблемы, достойна похвалы. В сентябре с краткосрочной акцией по рассрочки я в итоге взял квартиру. Не 50 метров как хотел, а уже 42 т.к. цены на рынке вырасли страшно.",5
Орехов,23.04.2022 19:30,А я успел . Сейчас в долевом у них в Жк белые ночи. Стройка идет и скоро подойдет к концу.,
Ксения,24.03.2022 18:42,"Полтора года назад я взяла квартиру в Прокшино в доме 1,3. Ключи в 23году. У меня было две встречи в офисе продаж с менеджером. Первая на которой мне подобрали и забронировали квартиру, вторая это договор примерно через 3 недели. Я нигде никого не ждала, не названивала в попытке, до кого то дозвониться по тому, что не подходили к телефону. Хорошая менеджер, быстрая консультация, своевременное оформление. На сайте и в приложении прекрасно видно ход стройки.",5
Elina,22.02.2022 11:54,"Хорошо не читала я комментарии когда покупала квартиру у а101. ))) Я мнительная могла и не взять, сейчасбы очень жалела. Я самый реальный владелец квартиры в Скандинавии. Квартира у меня во второй башне с видом на пруд. Дали ли мне ключи во время? нет - задержали на пару месяцев. И не было это трагедией т.к. это сейчас у меня вид на пруд, а тогда на строительные объекты был и не торопилась я переезжать. Ремонт занял 7 месяцев. И даже после того как я все закончила и переехала, вид из окна не сразу стал красив. Сейчас конечно все значительно лучше, но район все равно еще достраивается, еще масса улучшений предстоит.",5
Екатерина,17.03.2021 21:40,"Срок сдачи домов задерживают более, чем на 7 месяцев, при этом два месяца уже не могут получить разрешение на ввод в эксплуатацию при якобы урегулированных замечаниях, выявленных при первичной попытке сдать дома. Большой вопрос, что же нам там настроили такое и как в этом нам далее жить....",1
Надежда,08.12.2017 13:43,"Да это компания в ближайшее время уже ничем заниматься не будет. Они полнейшие банкроты! Поэтому брать у них что-то не просто себе дороже, а вклад в благотворительность, т.к. квартир можно от них уже не ждать. Надеюсь, что хоть в Испанских кварталах что-то сдадут еще..",3
Анастасия,18.12.2017 18:27,"Надежда, на чем основывается ваш комментарий?",
eroctive2.blogspot.ru,23.04.2017 19:59,"Помимо жилого строительства компания занимается социальным строительством. Застройщик построил школы для 4 000 детей и детские сады на 1 300 детей. Среди партнёров компании 20 крупнейших банков, которые регулярно дают аккредитацию объектам. А101 входит в финансово-промышленную группу Сафмар одну из крупнейших в России.",3
Жанна,31.01.2017 19:50,Я хотела приобрести квартиру в жк Испанские кварталы. У менеджеров по продажам пофигинистическое отношение к клиентам. Хотелось бы как-то выйти на руководство.,4
Каплины,03.07.2016 22:50,"На что надо смотреть когда берешь квартиру - вот первый вопрос, который мы себе задаем. Мы для себя ответили так: планировка, наличие большого балкона (для нас это важно, не люблю маленькие замкнутые пространства), современный вид, желательно молодежное окружение, перспективы и развитие, подальше и одновременно не так далеко от города, но воздух хочется почище. Вот и наше решение по этим факторам было в пользу москвы А101.",3
ОРГ,30.06.2016 11:57,"Всем привет. Хочу немного выступить в защиту. Много было размышлений по поводу приобретения квартиры, весь интернет прочистили, все слухи собрали и т.д. не кота в мешке берешь, квартиру! Во-1, дома сдали! никого не кинули. Во-2, у них не один проект, компания не однодневка, чтобы этого фактора бояться. Мне важнее - качество, перспективы, удобства.А проект лично мне нравится.",4
Светлана,22.05.2015 16:37,"Алексей и Катерина полностью с вами согласна, только между 3,4 корпусами будет не 2 дома а 1 НО 13 под. ДУРА. Застройщик на всем экономит, нужно все переделывать (отопление, водостоки) обходите данного застройщика стороной!!!!!!!!!!!!!!!!!!!",3
Катя,04.05.2015 20:01,"Алексей полностью прав! Я из первой очереди,второй корпус. С момента ввода дома в эксплотацию прошло 6мес, а дому даже кодастровый номер не присвоили. О собственности можно только мечтать((. Квартал А101 третья очередь больше года не могут собственность оформить,судятся. Проэкт Москва а101 Не плох,но Авгур это что-то.....как заплатите им деньги , им сразу плевать на вас.",3
Алексей,18.03.2015 09:37,"Добрый день! Прошу не обольщаться с компанией Авгур Эстейт.
Компания Авгур Эстей не выполнила большинство обязательств (информация исключительно из собственного печального опыта, а именно:
1. При приобретении мною был выбран дом (4 корпус) в квартале Москва 101. На Генплане данный дом соседствовал с детским садом и торговым комплексом. На сегодняшний день (18.03.2015) компания Авгур Эстейт решила в одностороннем порядке изменить расстановку объектов в квартале Москва 101. тем самым нарушив условия публичной оферты. Теперь по соседству с 4 корпусом будет выстроена 2 (два) дополнительных дома в формате ""окна в окна"" для получения большей прибыли с данного участка земли. Мнение собственников квартир не учитывается.
2. При заключение договора на приобретение квартиры в квартале Москва 101 была одна сумма. Когда дом был уже возведен со стороны компании Москва 101 было принуждение подписать дополнительное соглашение на увеличение стоимость квартиры. Обоснованием было, что проектировщики немного ошиблись и по факту размеры квартиры немного отличаются от размеров, указанных в договоре. Соответственно никто не застрахован от ошибок работников Авгур Эстейт.
3. Дома 1 очереди в квартале Москва 101 были сданы с опозданием на 6 месяцев. Со стороны работников Авгур Эстейт также были принуждения на подписание дополнительного соглашения к договорам на пролонгацию строительства.
4. При сдаче непосредственно квартиры было выявлено много недочетов (отсутствовали отливы, трещины на стенах, плесень на потолках. Были оформлены соответствующие претензии в 2014 году, но со стороны компании Авгур Эстейт до сих пор отсутствует ""обратная связь"".
5. К сожалению, обещания по строительству детского сада, школы и даже простой нормальной асфальтированной дороги так и остались в Генплане в Авгур Эстейт, который изменяется каждый квартал и маленький участок земли ещё ""нарезается"" для тесной застройки в квартале ""Москва 101"".",4
Сергей,29.05.2016 22:53,"Уважаемый, но в договоре-то все прописано было изначально, что застройщик вправе много чего поменять (точно не помню формулировку). И о том, что мнение собственников не учитывается, это довольно громкие слова. Просто это мнение оформить надо должным образом. И все учтут, никуда не денутся.",
Ирина,30.05.2016 06:57,"Согласна с Вами. Тем более, что это не ее вина - задержка-то произошла из-за того, что территория была в границы города перенесена. Так что лучше бы радовались городской прописке ;)
А сумма всегда сначала одна на квартиру, а потом может другая быть. При строительстве-то площадь может немного другой оказаться, и разницу эту замеряет БТИ, а потом ее оплачивает либо дольщик, либо застройщик (если площадь стала меньше, к примеру). Такова специфика стройки многоэтажек во всем мире.",
наташа,30.05.2016 12:10,"из всей первой очереди только 1 дом задержан, так что не вводите в заблуждение. и причем тут школа и садики? они же уже достраиваются. и их сложно не заметить в коммунарке… это нужно быть слепым или засланцем от конкурента (что скорее всего",
Мария,24.11.2014 13:46,"Делюсь радостью с вами, ребят. У меня счастье. Я наконец-то купила квартиру в Новой Москве, в жк Зеленая линия. Конечно, не обошлось без помощи родителей, но мне кажется, что я самый счастливый человек на планете. Квартира, конечно, всего однокомнатная, но всё-таки. ВЫбирал её мне отец, он работает в агенстве недвижимости. Сказал мне, что ничего лучше мне в Мск и Области никак не найти. Да и я сама была только рада, что за пределами Москвы буду жить, потому что за последние годы сильно запарилась. Мне так спокойно на душе теперь стало. Счастлива.. Всем добра!!!!",4
Сергей,15.11.2014 12:48,"Можете долго сравнивать, все взвешивать, но думаю проект а101 лучший в Новой Москве. Сами покупали в жк Москва а101. По другим застройщикам очень много недочетов и жалоб. Здесь хоть и были мелкие недостатки и небольшие срывы сроков, но в целом, и по сравнению с другими, все очень даже хорошо. Качество постройки хорошее, сами дома монолитные. Потолки почти 3м, комнаты большие. Идет активное благоустройство территории. Недавно взяли место на парковке. Все условия для хорошей жизни есть, а когда всю инфраструктуру сделают, то будет вообще отлично.",4
Андрей,27.08.2014 15:35,"Хотели купить новую квартиру в Москве. Но в последний момент передумали. Узнали о новых домах в Коммунарке и все. Как только приехал туда посмотреть, решил, что пора бы уже пожить за городом. До работы все равно отсюда на машине 30 мин максимум, к тому же трассу до южного бутово надеюсь к моменту сдачи построят.",3
