Name,Date,Review,Rating
Артемий,15.12.2023 10:35,"Впечатляет уровень Донстроя сейчас, могут себе позволить строить несколько больших проектов. Один Остров чего стоит, причем все очереди одновременно возводят и даже школу строят. Боюсь представить, сколько работников, средств, техники задействовано там.",5
Анастасия,11.12.2023 10:10,"Сервис понравился, все на уровне, приятно иметь дело с такой компаний. Сам офис внушает доверие, хочешь, не хочешь, а внешняя картинка имеет значение.",5
Илья,30.11.2023 12:17,"Перед покупкой мониторил всё про застройщика, вроде рейтинг не плохой и каких-то срывов по срокам не было, доверился в общем. Сейчас ждем сдачу своего дома и дело даже движется немного с опережением, буду рад, если ключи раньше получим, такие случаи у них уже были)",5
Кирилл,27.11.2023 17:57,"Отличные ребята, дом сдали в срок, претензий по качеству у нас не было никаких, то есть можно сказать, что оправдали свою репутацию надёжного застройщика))",5
Семён,15.08.2023 10:53,"Я уже собственник квартиры от Донстроя, вот подумываю взять еще студию в Символе, под сдачу. А что, место хорошее, уже сданных много домов, есть детский сад новый, скоро будут школу открывать. Спрос там точно будет.",5
Игорь,09.08.2023 14:31,"Ни хочу петь серенады застройщику, но могу сказать, что опыт работы с ними у меня был положительный и мне есть с чем сравнивать. Не было никаких ложных надежд, всё, что нам обещали – сделали. Приемка квартиры, да и сама сделка, всё прошло на ура.",5
Oleg,03.08.2023 16:01,"Менеджеры грамотно и доходчиво объяснили непонятные моменты по комплексу и ипотеке, помогли подобрать нужный вариант, за что им спасибо))",5
Дмитрий,24.07.2023 17:32,"Отличный после продажный сервис, я как-то думал, что куплю квартиру и дальше не придется общаться с менеджером. Как показала практика, потом как раз так и начинаются вопросики, я раз 50 уже звонил своему менеджеру по разным вопросам, всегда вежливое общение и консультация по полной.",5
Арина,20.07.2023 11:37,"Уже второй раз берем квартиру у Донстроя, первую для себя брали – довольны, теперь для дочки. Ну а что, уже точно проверенный вариант, знаем, что не подведут, для постоянных скидки и условия выгодные.",5
Степан,11.07.2023 15:33,"Шикарные комплексы строят, брал у них в качестве инвеста несколько - самые удачные решения в моей жизни были))) Сейчас взял в Событии - для себя уже, уверен в результате на 100%",5
Филипп,08.07.2023 16:28,"От визита в офис остались на удивление приятные впечатления)) Причём как от обстановки, атмосферы, так и от работы самих менеджеров. Надеюсь, от купленной квартиры впечатления будут ещё лучше)))",5
Лана,07.07.2023 10:36,"Интересный проект этот Событие - такие разные стили у каждой очереди, впервые такое вижу)) Обычно же строят все корпуса максимально друг на друга похожими, а тут у меня глаза при выборе разбежались))",5
Антон,04.07.2023 17:25,"Символ у них крутой комплекс - архитектура мне особенно нравится: такая необычная, но красивая, комфортная, я бы сказал. И наличие парка прямо в комплексе - шикарная идея, хорошо придумали)))",5
Дмитрий,30.06.2023 12:29,"Квартиру качественно сделали, спасибо)) И сам комплекс хороший, и двор и вообще район в целом, можно сказать, что спальный - умело подобрали)",5
Алексей Сергеевич,29.06.2023 17:40,"Лучшая реклама, это сарафанное радио, а чтобы оно работало, надо себе зарекомендовать хорошим образом. В моем окружении несколько знакомых покупали квартиру у Донстроя, отзывы отличные, поэтому вопрос о застройщике долго не стоял. Прежде всего мы шли на имя, а потом уже рассматривали различные ЖК, которые нам могут подойти.",5
Максим,22.06.2023 17:18,"Принял квартиру в Символе - комплекс просто выше всяких похвал, особенно семья была очарована парком)) Жаль только, что школа ещё не достроена, так бы мы дочь уже туда повели",5
Александр,19.06.2023 12:56,"Хороший застройщик, мне понравился их подход к строительству. Это не тупо поставить высотку и денег срубить, а возвести целые квартала со своими магазинами, детскими садами, школами, а у нас даже парк сделали. Здесь я знаю, за что заплатил свои деньги.",5
Борис,16.06.2023 16:28,"Главное преимущество у Донстроя перед другими застройщиками, это его репутация. Долгостроев в практике не было, в основном все проекты бизнес-класса, на рынке давно, всегда какие-то премии и награды забирают, в различных номинациях. Как-то им не страшно свои деньги отдавать.",5
Елена,19.05.2023 10:56,"Была сделка с этим застройщиком, по Острову, могу сказать, что пока два дня думали и выбирали, две квартиры из трех подходящих нам купили. Продажи, я полагаю, у них идут, потому что место уникальное и проект интересный, не типичный для Москвы",5
Константин,16.05.2023 17:14,"Событие - крутой проект, каждая очередь такая разная и интересная, что сложно выбрать)) А сотрудники в офисе молодцы, умело объяснил все детали и помогли с выбором)",5
Павел,04.05.2023 09:26,"Круто, что Донстрой стали делать крупные жилые комплексы и занимаются территорией вокруг. Если рассмотреть действующие проекты, то в каждом, есть куда выйти погулять, есть коммерция, предусмотрены сады и школы. По-моему это достойный уровень на рынке, далеко не каждый пойдет на это.",5
Максим,20.04.2023 12:03,"Вежливые сотрудники, которые знают свой продукт. Приехал понимая только то, что мне нужна двухкомнатная квартира. Задали наводящие вопросы, подобрали несколько вариантов планировок. Брал неделю, чтобы подумать спокойно и выбрать один из них. За это время никто не звонил, не подгонял. По итогу вернулся в офис уже оформляться. Рекомендую.",5
Николай,31.01.2023 16:58,"Отличная компания. Цены на момент покупки были демократичные (брали на котловане в ЖК Символ). Обещали построить в срок, но это и все застройщики обещают, а сдали намного раньше. Приемка после ввода ждать себя тоже не заставила, в числе первых провели приемку, уже с ключами в кармане. Дело за малым – ремонт и новоселье)",5
Маша,18.01.2023 13:18,"Не знаю делают ли они так со всеми своими проектами, но мне понравилась детальная продуманность Острова - в офисе можно увидеть где-что будет располагаться и как оно будет выглядеть - где какой садик, спортивный центр или дорожка какая)) Конечно, я понимаю, что с течением времени планы могу немного измениться, но мне кажется совсем критичных изменений точно не будет)",5
Женька,02.01.2023 18:33,"Удачно в июле попали на чёрную пятницу, пришли в офис продаж подбирать в Острове квартиру и оказалось, что наш вариант на 20% дешевле, чем мы думали. Конечно, скидку получили только при полной оплате, но мы с мужем посчитали, что так намного дешевле выйдет, чем с ипотекой или рассрочкой полную стоимость выплачивать. В общем, начало знакомства с жк вышло очень приятным, ждём, что будет дальше))",5
Александр,19.12.2022 18:03,"Про застройщика говорить не приходится, итак Донстрой у всех на слуху в Москве. К качеству у меня претензий нет, живем и горя не знаем, дороговато вышла квартира, конечно, но сейчас вообще не жалеем об этом, плюсов много.",5
Олег,09.12.2022 12:02,"Донстрой всегда использовал новые, современные технологии и экоматериалы в строительстве своих домов. Даже в нынешней ситуации, они находят выходы из ситуации, видел, что они заключили договора с 47 новыми поставщиками из Турции, Китая и России.",5
Артём Н.,12.12.2022 17:05,"Сейчас качество у Турции и того же Китая значительно выросло, об этом все говорят. Если так посмотреть, то и раньше все производилось в этих странах просто под другими логотипами.",
Кирилл,28.11.2022 17:10,"Обстановка в офисе, атмосфера, можно даже сказать - понравилась, очень приятно и располагает к тому, чтобы остаться на подольше)))",5
Никита,02.11.2022 10:01,"Большое спасибо за квартиру во Фридоме, я очень доволен качеством строительства и непосредственно тем, каким вышел сами комплекс)) Хорошо, что я в своё время не пошёл на сделку со вторичкой, а решил таки взять на котловане и подождать - ожидание определённо того стоило)",5
Виктор,27.10.2022 16:20,"Все грамотно спланировано в приемке квартир. Запись ведется в личном кабинете, мы пришли к определенному времени, нас уже ждал человек, немного рассказал, показал сам комплекс ну и соответственно далее по самой квартире общались. На всё про всё 2 часa времени потратили, благо все было хорошо) Бонусом стали подарки от застройщика, приятная мелочь.",5
Женёк,03.10.2022 09:12,"Отдельный респект застройщику за то, что не тупо дома строит, но и территорией рядом занимается. У нас в Символе парк крутой, пока только часть открыта, но все равно, уже можно вечерочком погулять сходить, даже фотовыставки проводят.",5
Руслана,23.09.2022 11:47,"В офисе на удивление тёплая атмосфера, может из-за освещения, а может из-за растений в горшочках, но мне понравилось. И менеджеры все очень вежливые и приятные, каждый раз как прихожу туда, хочется посидеть с ними подольше))",5
Светлана Попова,04.08.2022 12:14,"С менеджером нам точно повезло, мы можно сказать спелись)) Человек профессионал своего дела, подробно рассказал нам все о проекте, о перспективах, рассказал о программе лояльности для клиентов. Даже сейчас после сделки остаёмся на связи.",5
Регина,28.05.2022 21:52,"Мы были в офисе продаж на Мосфильмовской, очень приятная обстановка, стильный дизайн в теплых, светлых тонах, понравилось, как стабилизированный мох смотрится в интерьере. Менеджеры все сидят изолированно друг от друга, поэтому никто никому не мешал, хотя и клиентов было много, когда мы пришли.",5
Serj,28.04.2022 17:16,"А нам все объяснили, но мы в Символе покупали. Да и сами вопрос задавали все. Все же менеджеры на объекте - это консультанты, их главная обязанность рассказать про сам продукт, а не всякие плюшки посторонние. Опять же никто не запрещает клиентам все непонятные моменты уточнять, это же в наших интересах прежде всего.",5
Ярик,27.04.2022 17:10,"У нас квартира в ЖК Сердце Столицы. Круто, что застройщик постоянно акции выкатывает, различные предложения, как для новых клиентов, так и для тех, кто уже живет их в ЖК. Удобно получается, купил квартиру, получил доступ ко всем скидкам партнерской программы.",5
павел,26.04.2022 14:39,"Здравствуйте. При покупке квартиры в ЖК Событие менеджер не объяснила порядок начисления милей ""Аэрофлот Бонус"". А после завершения сделки говорит начислить невозможно. Начальник отдела продаж Раменки Евгений пообещал взять у нее объяснительную. Но что делать мне. Вроде как обманули?",1
Михаил,31.03.2022 09:32,"Я слышал про донстрой, но ничего толком не знал, кроме того что отзываются о нем хорошо. Посмотрел проекты, мне понравились, и по дизайну, и по расположению жк хорошие. Видно, что застройщик добросовестный. Для себя выбрал фридом, опять же расположение мне зашло, рядом с Москва рекой, здорово) Пока с проблемами не сталкивался, приемка прошла хорошо, сейчас ремонт делаю и буду въезжать.",5
Юрий,24.12.2021 15:03,"Были в офисе продаж, обслуживанием довольны. Первое, что хочу выделить, это работа менеджера. Девушка вежливая, приветливая. Нам все по полочкам разложила, объяснила какие и где именно корпуса будут располагаться, планировку помогла подобрать под наши запросы. А второе сам офис, просторный, светлый, с лаконичным дизайном. В общем беседа прошла в комфортных условиях",5
Костя,16.12.2020 09:58,"Слышал, что у Донстроя какой-то новый проект в Мневниковской пойме, кто что знает, это правда?",5
Владимир,17.12.2020 09:40,"Да, правда, в Ведомости публиковали новость, территорию в 40 га будут застраивать, планируется возвести в общей сложности около 1,4 млн кв. м, из которых 700 000 кв. м – жилье, остальное – коммерческая недвижимость и объекты инфраструктуры, ЖК будет называться ""Остров"".",
Евгений,23.12.2020 09:34,"Там будет не только элитное жилье, но и бизнес, так что не думайте, что цены поднебесные, да и писали же везде, что примерно 300-400, для такого места очень адекватно",
Макар,22.12.2020 17:49,"Я так понимаю это что-то элитное будет, раз место такое, парки вокруг, зелень, две новые станции метро, цена скорее всего будет соответствующая",
Андрей,09.12.2020 09:20,"Прочитал тут огромную простыню про неустойку и передачу квартиры на несколько месяцев позже, аж вздрогнул, а потом понял, что это какая-то реклама юридических услуг, благо нам такие услуги не понадобятся. Купили квартиру в 11 корпусе ЖК Символ. Скорость работ радует, за год в доме монолит полностью возвели и в 3 соседних корпусах уже заканчивают, плюс их все больше чем на половину по фасаду отделали, в общем, надеемся на досрочную сдачу, как было в уже заселенных корпусах нашего ЖК",5
Михаил,08.12.2020 12:11,"Донстрой установил во всех своих сданных домах автоматические системы для полной дезинфекции одежды и обуви диспенсерным туманом, для нас это было удивлением, когда в холле появилась такая полезная штука, учитывая что никто её не просил, приятно такое отношение к жителям, большинство застройщиков после передачи ключей забивают на собственников, а о нас наоборот заботятся.",5
Галина,28.10.2020 18:43,"Добрый день! Уважаемые дольщики. Хочу со всеми поделиться нашей историей с мужем, а также открыть глаза на то, как нас вводят в заблуждения Застройщики. Рискнули и взяли квартиру в Подмосковье с отделкой. Пожалели. Но…
1. Квартиру передали с опозданием почти на 4 месяца
2. Отделка квартиры была на столько плохая, что такое впечатление, что до нас там уже кто-то жил лет 5!!!!!((((щели в окнах, пол кривой, унитаз шатается, балкон не закрывается, проводка никакая, обои где-то отклеиваются, где-то их нет и т д. ((((
Решили обратиться к застройщику, для того, чтобы они исправили недоделки в квартире, ноль эмоций, Кроме того, застройщик как в документах, так и устно утверждал, что гарантия на отделку 1 год. Дальше обратились к Управляющей, они пришли, посмотрели и сказали обращайтесь к застройщику, в общем нас футболили туда-сюда 7 месяцев (((а гарантийный срок (по договору и по словам Застройщика) подходил к концу
В итоге пришлось обратиться в одну компанию которая специализируется на взыскании расходов на устранение недостатков. Нам грамотные юристы разъяснили, что:
1. На недостатки в квартире гарантия 2 года по закону
2. Мы-дольщики имеем право требовать деньги на устранение недоделок даже на будущее время
3. Кроме того, если взыскивать деньги через суд, то к Застройщику будут применены штрафные санкции (те мы еще и наказать их можем)))))))
и спустя 4 месяца нам вернул застройщик 670 тр)) Причем мы ничего не платили юристу за услуги, пока застройщик не перечислил нам деньги по решению суда, те пост оплата.
Призываю всех, кто пострадал от любого застройщика, не читать чушь, которая прописана в договоре и уж ни в коем случае не слушать сотрудников, работающих на застройщика, а идти сразу к юристу и отстаивать свои права. Это реально!!! Желаю удачи в борьбе, всем кто попался на уловки не добросовестного застройщика! Кого интересует, можете писать на э почту g060375@mail.ru расскажу подробнее, могу посоветовать хороших, проверенных специалистов.",1
Александр,05.06.2020 19:45,"Ужас.
При покупке квартиры наведите справки какая компания будет управлять вашим домом. Дон Строй компания которая вводит в заблуждение своих покупателей и подкладывает им мину замедленного действия. Купив в Донстрое квартиру вам придется потом все время мучиться с управляющей компанией, Дон Строй сажает на шею собственникам свою аффилированную компанию Смарт Сервис. Из вашего жилья элитного или бизнес класса в следствии управления домом компанией Смарт Сервис в течении самого короткого времени получится эконом. Но платить за обслуживание вы будете как за элитку или бизнес. Все будет ветшать и рушиться, будет протекать подземный паркинг, кладовки, на вашу машину будет сыпаться штукатурка и сливаться ливневая канализация. Ваша недвижимость будет дешеветь с каждым годом. Вы будете платить не меренные деньги за ОДН (обще домовые нужды), с вас будут драть три шкуры, но делать управляющая компания ничего не будет. Любой ГБУ Жилищник на сегодня гораздо лучше этого Смарт Сервиса.",1
Юлия,25.05.2018 13:56,"Компания, которой действительно можно доверять. Построили уже много всего и причем это не какие-то панельки за МКАДом, а уникальные проекты элит и бизнес класса! Недавно они вышли еще и на рынок комфорт класса со своим проектом фрэш. Лично я собираюсь там брать квартиру совсем скоро. Такую цену на жилье от такого застройщика нигде не найдешь.",3
